time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N
100,-0.303217472880919,-0.537466844347875,-0.0094162304323112,0.0432561206393413,0.138956405816058,-100048.612187562
100.2,-0.430029500556175,-0.724908209759485,-0.0141108755987335,0.0921821897021862,0.177982347563891,-128147.290246001
100.4,-0.384848254335581,-0.610572432257883,-0.0135776400028766,0.117870102677506,0.133111448068013,-95840.2426089691
100.6,-0.400075337270004,-0.615263750378433,-0.0148612880917629,0.14581906197458,0.116186528580512,-83654.3005779688
100.8,-0.376616182547576,-0.560487839223874,-0.01493100210991,0.163760559592945,0.0818323388813113,-58919.283994544
101,-0.373749373732654,-0.552400818790205,-0.0155972837653748,0.179024058962687,0.0590398456373484,-42508.6888588907
101.2,-0.354301454501828,-0.523770695622049,-0.0157210243324464,0.187258703496077,0.0311938356772253,-22459.5616876022
101.4,-0.342174834349183,-0.516830475416595,-0.0160314454134319,0.191810682106315,0.0100814448004952,-7258.6402563565
101.6,-0.323097118810553,-0.504974402156907,-0.0160895074149745,0.191432483898898,-0.0107696058535241,7754.11621453734
101.8,-0.30588247603405,-0.502880960645365,-0.0161597157135005,0.187724111974163,-0.0272127804786236,19593.201944609
102,-0.286555302890262,-0.502013837278034,-0.0161147304257281,0.180766794352143,-0.0413286626441083,29756.6371037579
102.2,-0.267477533772576,-0.505209531899242,-0.0160184511493261,0.171358841315816,-0.0522971500857769,37653.9480617592
102.4,-0.248702041047373,-0.511138402838735,-0.0158646166656307,0.160041241781004,-0.0604372968482214,43514.8537307193
102.6,-0.230623088089149,-0.519264492437275,-0.0156576184380681,0.147367333264376,-0.0658733016893374,47428.7772163228
102.8,-0.213500092145588,-0.529064251367856,-0.0153993564898764,0.133865320704646,-0.0687327488262464,49487.5791548973
103,-0.197427033866784,-0.540029366145698,-0.0150890870902605,0.120036981120501,-0.0691550277559949,49791.6199843162
103.2,-0.182329120674567,-0.551672426759604,-0.014723646154175,0.106353536239338,-0.0673099828772622,48463.1876716286
103.4,-0.167985909199459,-0.563536674686724,-0.0142979728426705,0.0932474216845583,-0.0634190272495485,45661.6996196748
103.6,-0.154074494981196,-0.57520958108312,-0.0138058194811906,0.0811001907425269,-0.0577716655678592,41595.5992088585
103.8,-0.140222925716814,-0.586338794187607,-0.0132405336726089,0.0702280117100023,-0.0507324369825896,36527.3546274645
104,-0.126063323369944,-0.596648262484925,-0.0125958274722421,0.0608669500851009,-0.0427359828245757,30769.9076336945
104.2,-0.111276140028295,-0.605952137088132,-0.0118664894588617,0.0531604194010197,-0.0342705372939115,24674.7868516162
104.4,-0.0956206541891269,-0.61416430620218,-0.0110490294362699,0.047150916264895,-0.0258520873724088,18613.5029081343
104.6,-0.0789509718155019,-0.621301961891859,-0.0101422582959502,0.0427775850505078,-0.0179925055965512,12954.6040295168
104.8,-0.0612201633006121,-0.627482275049242,-0.00914779304604894,0.0398804623550382,-0.0111651877651327,8038.93519089551
105,-0.0424768530098147,-0.63291192765736,-0.00807044609846032,0.0382115703285541,-0.00577141653893555,4155.41990803358
105.2,-0.0228583147147297,-0.637869859734208,-0.00691842415245224,0.0374524316481526,-0.0021101982026802,1519.34270592974
