time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N
100,-0.206180403448443,-0.460880700062121,-0.00365120157466604,0.133730324204774,0.198003744116949,-237604.492940338
100.2,-0.250872689587227,-0.604838567275188,-0.00439167639152591,0.233041427977845,0.244756112074308,-293707.334489169
100.4,-0.170189348123092,-0.491401260922248,-0.00290784193578111,0.257240258582309,0.171806641945116,-206167.970334139
100.6,-0.132453510957946,-0.48570060661047,-0.00220219456709552,0.297983598599602,0.139227636705311,-167073.164046373
100.8,-0.0691119559702813,-0.433781263122497,-0.00106476969288228,0.31403671803764,0.0806248107671039,-96749.772920524
101,-0.0237082004509515,-0.427611968775866,-0.000274048361923986,0.329618658825553,0.0368699804254942,-44243.976510593
101.2,0.0282890616759011,-0.409415506959641,0.000601772032835203,0.329251420885516,-0.0161709629222958,19405.155506755
101.4,0.0684860045581069,-0.415818991553403,0.00123272813119297,0.322954484454716,-0.0613544221644914,73625.3065973893
101.6,0.105720098911232,-0.423836214302908,0.00177223471309297,0.305185343216307,-0.107337999951017,128805.59994122
101.8,0.13282971919789,-0.445941856248636,0.00208938408552392,0.280094917652427,-0.147211224033768,176653.468840521
102,0.152118678546857,-0.47430323920864,0.00222206261803617,0.246814591787808,-0.182867100764076,219440.520916891
102.2,0.161735861804586,-0.510704287717332,0.00213616817096074,0.207219288733335,-0.212022384633501,254426.861560201
102.4,0.16186791700185,-0.553096248127622,0.00183684140242914,0.162479139335273,-0.234192451248002,281030.941497602
102.6,0.152750376982794,-0.599960809591687,0.00133352125092195,0.114047419529918,-0.248864975531253,298637.970637502
102.8,0.134954399326656,-0.649685574961116,0.000644514043810811,0.0634484962788614,-0.255846460264787,307015.752317743
103,0.109325945598178,-0.700632392019856,-0.000205574856143008,0.0122125128695037,-0.255270953033517,306325.14364022
103.2,0.0768971622576329,-0.751204227051067,-0.00118939720107338,-0.0381874033319958,-0.247565504476792,297078.60537215
103.4,0.038781322809116,-0.799902135697881,-0.00228049827065889,-0.0863867540039954,-0.233374063483248,280048.876179897
103.6,-0.0039289264632684,-0.845364877785545,-0.00345597856903654,-0.131162851006501,-0.213452112449683,256142.534939619
103.8,-0.0502359351806762,-0.88638664383473,-0.00469732059261851,-0.171445705926497,-0.18855312477422,226263.749729062
104,-0.0992622964222614,-0.921912774278134,-0.00598901525199596,-0.206307505372288,-0.159332225060923,191198.670073107
104.2,-0.150214949645362,-0.95101833564282,-0.00731526831240841,-0.234936561396372,-0.126290748634625,151548.898361549
104.4,-0.202291407979441,-0.972878774822079,-0.00865566032217479,-0.256605684823802,-0.0897776533260154,107733.183991218
104.6,-0.25454832743005,-0.986744440880075,-0.00998098703825627,-0.270646938918183,-0.0500513479568956,60061.6175482746
104.8,-0.30576629272057,-0.991930740171897,-0.0112505147574302,-0.276444021415889,-0.0073912538570376,8869.50462844501
105,-0.354350660102049,-0.987832874700358,-0.0124115528211823,-0.273450076149156,0.0377640988036374,-45316.9185643648
105.2,-0.398304194475723,-0.973968988725451,-0.0134016854619498,-0.261233244377053,0.0846831074098253,-101619.72889179
105.4,-0.435293549754843,-0.950049163845379,-0.014153389627727,-0.239545955721029,0.132242516652305,-158691.019982765
105.6,-0.462811602581003,-0.9160614000479,-0.0146002662134686,-0.208408218716838,0.178889386121676,-214667.263346011
105.8,-0.478416255856821,-0.872360804420719,-0.0146838444722259,-0.168191165050333,0.222677924556898,-267213.509468278
106,-0.480008843489795,-0.819745666113628,-0.0143599121844757,-0.119685522494685,0.261382523411775,-313659.02809413
106.2,-0.46610574907065,-0.759504421864844,-0.0136035247281247,-0.0641407167384025,0.292675621787823,-351210.746145387
106.4,-0.436057151515439,-0.693420667756067,-0.0124121537878504,-0.00326367940325069,0.314348472843888,-377218.167412664
106.6,-0.390176301672985,-0.623728816885663,-0.010806748166678,0.060828398895196,0.324545779624768,-389454.935549721
106.8,-0.329758751418525,-0.553019837362846,-0.00883072814447584,0.125700972031096,0.321982393964877,-386378.872757851
107,-0.256989738971909,-0.484103626438993,-0.006547106135818,0.18873405045296,0.306112145448924,-367334.574538708
107.2,-0.174755690883868,-0.419840864572359,-0.00403404681541984,0.247281038441016,0.277225014109091,-332670.016930908
107.4,-0.0863895546827268,-0.362961684215741,-0.00137928927215089,0.298838553228405,0.236458262855133,-283749.915426159
107.6,0.00461234255968448,-0.315890507611132,0.00132602671573054,0.341209515939016,0.185718443884031,-222862.132660836
107.8,0.0948626068910514,-0.280595652169156,0.00399347516516981,0.372642371263685,0.127523018538323,-153027.622245987
108,0.181309434020367,-0.258478875623229,0.00654268872105864,0.391932169385463,0.0647813904060348,-77737.6684872414
108.2,0.261392412160804,-0.250314450233745,0.0089052869221845,0.39847414060499,0.00054404339870166,-652.852078441883
108.4,0.333115576876633,-0.256240498944881,0.0110269589040251,0.392266713997895,-0.0622464690572437,74695.762868692
108.6,0.395040740806925,-0.275798343944082,0.0128676251378818,0.373867737603569,-0.120969382148364,145163.258578036
108.8,0.446218074062835,-0.308009735482661,0.0144000116318054,0.344313740585554,-0.173477949689126,208173.539626951
109,0.486081137424715,-0.351478098530551,0.0156073129605994,0.305016203592452,-0.218176035717258,261811.242860708
109.2,0.51433775020726,-0.40449897644682,0.0164807793183344,0.257650080159751,-0.254020508685299,304824.610422358
109.4,0.530885058315401,-0.465166670456678,0.0170179711534955,0.204048024356688,-0.280465373699827,336558.448439792
109.6,0.535767502905261,-0.531468036832459,0.0172221014162233,0.146109524619762,-0.297373185890221,356847.823068264
109.8,0.529182387995016,-0.601359389042389,0.0171024343383764,0.0857286838633176,-0.30492147918664,365905.775023967
110,0.511523000573734,-0.672827152473703,0.0166752867253661,0.0247392695176316,-0.303526488790181,364231.786548216
110.2,0.483437698127579,-0.743936203253054,0.0159649328474656,-0.0351277675709252,-0.293795517404391,352554.620885269
110.4,0.445878232466599,-0.812871046916024,0.0150037335488436,-0.0922801126127131,-0.27650675226117,331808.102713403
110.6,0.400113276135467,-0.877974162547281,0.0138310824882776,-0.145297742177743,-0.252605359213378,303126.431056053
110.8,0.347692863655876,-0.93778355915846,0.0124911810626496,-0.192966126688861,-0.223200217748071,267840.261297685
111,0.290363368897272,-0.991068828540737,0.0110300580454125,-0.234307642432304,-0.189547396806695,227456.876168033
111.2,0.22994655628832,-1.03686271376146,0.00949248831275631,-0.268607652322163,-0.153012767570182,183615.321084218
111.4,0.168206002159395,-1.07448412517521,0.00791945340506539,-0.295430981245079,-0.115014012303874,138016.814764649
111.6,0.106726922784876,-1.10354882607771,0.00634654196189772,-0.314625253977453,-0.0769487590174632,92338.5108209554
111.8,0.0468305537044644,-1.1239654025588,0.00480331990167288,-0.326309295041693,-0.0401188139699538,48142.5767639446
112,-0.0104664285243404,-1.13591604158273,0.00331336557107545,-0.330846808066147,-0.00566015964136844,6792.19156964212
112.2,-0.0644496019207499,-1.13982342299624,0.00189450380177332,-0.328807227452236,0.0255144978862383,-30617.397463486
112.4,-0.114674042742815,-1.13630622178892,0.000558850008961343,-0.320916612935266,0.0527576366594143,-63309.1639912972
112.6,-0.160918011255235,-1.12612618504401,-0.000687445891942626,-0.308001732274738,0.0757132776209176,-90855.9331451007
112.8,-0.203137439197807,-1.11012970403611,-0.00184451120504448,-0.290930334369294,0.0943288597440164,-113194.631692819
113,-0.241427588927188,-1.08918666904395,-0.00291860587354076,-0.270550474190328,0.108852661762727,-130623.194115273
113.2,-0.275988536167539,-1.06412959312243,-0.00392096459926689,-0.247631969441486,0.119814439806912,-143777.327768295
113.4,-0.307084154155993,-1.035696723091,-0.00486529535913065,-0.222813775048209,0.127984706905484,-153581.648286581
113.6,-0.334983468349978,-1.0044839740987,-0.00576404216300111,-0.196562067918888,0.134307579693644,-161169.095632374
113.8,-0.359879538130359,-0.970911542984373,-0.00662401829841034,-0.169144657464795,0.139804593045482,-167765.511654579
114,-0.381792359761429,-0.935211310617523,-0.00744238824361099,-0.140627336545244,0.14545257830884,-174543.093970608
114.2,-0.400474351284515,-0.897440048983327,-0.00820407051994998,-0.110896410785642,0.152046449662607,-182455.739595129
114.4,-0.415344802882451,-0.857520762523094,-0.00888139295458516,-0.0797087092514379,0.16006509902268,-192078.118827216
114.6,-0.425479547095226,-0.815310475062741,-0.00943631757445136,-0.0467662528533967,0.169562723480979,-203475.268177174
114.8,-0.429673024891752,-0.770688163927849,-0.00982492412785081,-0.0118083024631219,0.180106881835481,-216128.258202577
115,-0.426574041644439,-0.723652359853296,-0.0100032989680761,0.0252902032309367,0.190778334747783,-228934.001697339
115.2,-0.414878393039743,-0.674415169180372,-0.00993368739242089,0.0644268847520943,0.200237980527606,-240285.576633126
115.4,-0.393546629404117,-0.623478819286194,-0.00958980801572187,0.105199885010954,0.20685548517747,-248226.582212963
115.6,-0.36200798740072,-0.571682482870977,-0.00896055666724053,0.146866551856745,0.208884787029146,-250661.744434975
115.8,-0.320313992572954,-0.520210795303511,-0.00805180806165274,0.188340151660271,0.204665018716384,-245598.02245966
116,-0.269216419983098,-0.470560428121356,-0.0068864792862342,0.228227264099614,0.192822310812931,-231386.772975516
116.2,-0.210160559677623,-0.424466394585184,-0.00550330106832154,0.264903612814996,0.172448681498426,-206938.417798111
116.4,-0.14520111470075,-0.383794536918721,-0.0039547838047741,0.296621700164159,0.143238456395432,-171886.147674518
116.6,-0.0768600251348801,-0.350410216906823,-0.00230469980618276,0.321640342206858,0.105569322536768,-126683.187044121
116.8,-0.00795047423146675,-0.326035310565096,-0.000625145992816225,0.338364359293324,0.0605224531031339,-72626.9437237604
117,0.0586106043530634,-0.312106271958221,0.00100695370838296,0.345482213652788,0.00984230690069249,-11810.7682808308
