time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N
100,0.487160633189328,-0.5193723543451,0.0176223472118478,-0.019808033970009,-0.197159494712033,141954.836192663
100.2,0.661202635072045,-0.796713883441703,0.0235168449449684,-0.0725751745081996,-0.262179671165348,188769.36323905
100.4,0.552535833012067,-0.790859257117936,0.0191415820585658,-0.117651359197248,-0.209146236226634,150585.290083176
100.6,0.54168044608324,-0.884976004023469,0.0183378586296027,-0.159178282441493,-0.19373923955826,139492.252481947
100.8,0.468370008390005,-0.911925243846293,0.0152701692872572,-0.193038994949325,-0.151819627287543,109310.131647031
101,0.429789246218089,-0.970105063871329,0.013460808301789,-0.221111666211156,-0.124170213549245,89402.5537554565
101.2,0.366201581395046,-0.996694792442458,0.0107360212619891,-0.241991638200922,-0.0878231144676732,63232.6424167245
101.4,0.316777087305756,-1.03152948650409,0.0085182689555627,-0.256907128337821,-0.0599687793355383,43177.5211215875
101.6,0.258254574111059,-1.05069052342473,0.0059648363602435,-0.26595690414007,-0.0322024891621148,23185.7921967225
101.8,0.204548102959871,-1.06894688181127,0.00358564110203979,-0.270249816991213,-0.0109337915377131,7872.32990715345
102,0.148449057427093,-1.07974274712875,0.00112336710167179,-0.270602675087709,0.00641118234954365,-4616.05129167149
102.2,0.0929236088105063,-1.08704167652807,-0.00130920183334288,-0.26802025618766,0.0186870806591183,-13454.6980745652
102.4,0.0371379547932097,-1.09101684296969,-0.00373845134835115,-0.26341836333868,0.0267190387990235,-19237.7079352968
102.6,-0.0190238545775951,-1.09241194304143,-0.00616511263831043,-0.257560150686696,0.0314180942671917,-22621.027872378
102.8,-0.0756059764143086,-1.09178889499391,-0.00858769527489207,-0.25099736347792,0.0339693218345137,-24457.9117208499
103,-0.132529377761352,-1.0894801614843,-0.0110003001200117,-0.244027391523979,0.0357099806892108,-25711.1860962317
103.2,-0.18954631286089,-1.0855656356773,-0.0133907615054098,-0.236676262863848,0.037993646321675,-27355.425351606
103.4,-0.246204038156155,-1.07987636023292,-0.015739377011763,-0.228709300481371,0.0420513348083166,-30276.9610619879
103.6,-0.301822964684319,-1.07202519814437,-0.0180184462720267,-0.219668865382333,0.0488615011495919,-35180.2808277061
103.8,-0.355495273431844,-1.06146226676888,-0.0201927574680994,-0.208936212701406,0.0590408305568234,-42509.3980009128
104,-0.406109166243899,-1.04755063797503,-0.0222210423281803,-0.195812194062792,0.0727666287181688,-52391.9726770814
104.2,-0.452401244474099,-1.02965571600357,-0.0240582882901819,-0.179609597494789,0.0897392097906218,-64612.2310492476
104.4,-0.493035426191667,-1.00724008323611,-0.0256586758241771,-0.159748577178232,0.109189101840876,-78616.1533254301
104.6,-0.526702212816881,-0.979954694226059,-0.0269788236576287,-0.135846088572073,0.129929527325508,-93549.2596743657
104.8,-0.552228086641607,-0.947717278128701,-0.027980990700824,-0.107790612257842,0.150450032927846,-108324.023708049
105,-0.568682355330642,-0.910769749778585,-0.028635904681712,-0.0757947059055358,0.169042939416908,-121710.916380174
105.2,-0.575468486280248,-0.869708269915717,-0.0289249552285497,-0.0404199380351326,0.183950979105106,-132444.704955676
105.4,-0.572388989755586,-0.825482146646718,-0.0288415853077268,-0.00257130976615129,0.193522456748637,-139336.168859019
105.6,-0.559676762103583,-0.779360742898947,-0.0283918175601996,0.0365389152232982,0.196359704613097,-141378.987321429
105.8,-0.537990616829281,-0.732870602658418,-0.0275939415599956,0.0754552746746495,0.191447520494429,-137842.214755989
106,-0.508377464244039,-0.687707786035546,-0.0264774520877578,0.112565910146156,0.178250519613661,-128340.374121836
106.2,-0.472207313649461,-0.645632615969597,-0.0250813646108066,0.146205049738429,0.15677157605845,-112875.534762084
106.4,-0.431089386285106,-0.608355486090867,-0.0234520484835229,0.174762923316063,0.127567334338625,-91848.4807238103
106.6,-0.386778048011934,-0.577422969053161,-0.0216407221501808,0.196794448942485,0.091720652271974,-66038.8696358211
106.8,-0.341076359671175,-0.554113212358381,-0.0197007589283338,0.211118363055182,0.0507733696307635,-36556.8261341498
107,-0.295743445859865,-0.53934861050633,-0.017684962897887,0.216899448245622,0.00662571010322468,-4770.51127432181
107.2,-0.252410275611438,-0.533632142201646,-0.0156429903882686,0.213708005531244,-0.0385891723786839,27784.2041126524
107.4,-0.21250729520273,-0.537011720729531,-0.0136191044067014,0.201552584070966,-0.0826454506307699,59504.7244541543
107.6,-0.177206761023146,-0.549074585934415,-0.011650443766341,0.180884096214901,-0.123368676386849,88825.4469985307
107.8,-0.147382340943861,-0.568971328056951,-0.00976595355027774,0.152571693901823,-0.158772257115389,114316.02512308
108,-0.12358812487621,-0.59546674726084,-0.00798605368724277,0.117853032620403,-0.187175365297634,134766.263014296
108.2,-0.106058160185959,-0.627012609207578,-0.00632302348979848,0.0782636299013732,-0.207292647542273,149250.706230436
108.4,-0.0947257896309634,-0.661835668183218,-0.00478196918341498,0.0355517184601333,-0.218288639860876,157167.82069983
108.6,-0.0892595722872166,-0.698033306876015,-0.00336214403836878,-0.00841394010933007,-0.219793506442937,158251.324638914
108.8,-0.0891099367540485,-0.73366895798789,-0.00205833345582109,-0.0517355844999272,-0.211881278391228,152554.520441683
109,-0.0935587124411319,-0.766860209458555,-0.000862020294875537,-0.0925703435455503,-0.195016532473828,140411.903381156
109.2,-0.101763075179961,-0.795854099484784,0.00023788488773788,-0.129201122015334,-0.169979567315998,122385.288467518
109.4,-0.112786738202318,-0.819086370174492,0.00125483929890872,-0.160091420765125,-0.137782740656689,99203.5732728156
109.6,-0.12561446136169,-0.835224016375952,0.00220492679192377,-0.183923645229693,-0.0995910662790599,71705.567720923
109.8,-0.139150619078345,-0.843192894579758,0.00310737380965456,-0.199622915903493,-0.0566581710702668,40793.8831705918
