time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N
100,0.28810303667296,-0.274949792221475,0.00799613320952842,0.239083487691672,-0.106577338797116,102314.245245231
100.2,0.447168770659387,-0.424811438101863,0.0123767463717672,0.309502552847785,-0.212075430921322,203592.413684469
100.4,0.438371824805771,-0.440352400643591,0.0120883328695429,0.229264164018439,-0.262858233843785,252343.904490033
100.6,0.47110274775362,-0.524164202181047,0.0129533055197458,0.188360106145028,-0.322950139102886,310032.133538769
100.8,0.453002195916851,-0.585857305766991,0.0124101856733816,0.108902643296205,-0.358223656977166,343894.710698078
101,0.439012114456077,-0.674753447949426,0.0119891252644481,0.04146484670873,-0.384521851371341,369140.977316487
101.2,0.395818899289842,-0.754273688176231,0.0107681081829155,-0.0406589860043814,-0.388505026052959,372964.825010839
101.4,0.347448832586913,-0.841701698640888,0.00941685303592289,-0.11475554752668,-0.377110124399751,362025.71942376
101.6,0.28322725635791,-0.920435209393209,0.00763994432318986,-0.188983539836283,-0.34654374118849,332681.99154095
101.8,0.214120300449141,-0.994435803250232,0.00574203475798736,-0.253196468617229,-0.301257002756769,289206.722646498
102,0.139427710659605,-1.05672901718496,0.00370301613252446,-0.308127245128466,-0.242730107456275,233020.903158024
102.2,0.0641378041592628,-1.10648945215474,0.00166091951641493,-0.350034166466181,-0.175029511601989,168028.331137909
102.4,-0.00908240085807292,-1.1416257142329,-0.000309916652047252,-0.377803396888084,-0.102017120542411,97936.4357207142
102.6,-0.0776023000848824,-1.16122035503273,-0.00213489298992558,-0.390782001761731,-0.0277898172850032,26678.224593603
102.8,-0.139283366870834,-1.16517613701058,-0.00375202332857342,-0.389125648289731,0.0437072894154478,-41958.9978388297
103,-0.192518384238622,-1.15417698903033,-0.00511397240388022,-0.373742771564357,0.108929018204245,-104571.857476075
103.2,-0.236239577687314,-1.12960205197853,-0.00618975925459528,-0.346193672305975,0.16493112368745,-158333.878739952
103.4,-0.269909423860639,-1.0934017252288,-0.0069660010999695,-0.30855472811126,0.209517376294725,-201136.681242936
103.6,-0.293500558818234,-1.04794584552975,-0.00744725376349796,-0.263258850631629,0.241329711918604,-231676.52344186
103.8,-0.307462041251141,-0.995854844033067,-0.00765490024615489,-0.212923668976584,0.259880781428993,-249485.550171833
104,-0.312663043625677,-0.939825243307872,-0.00762424796000101,-0.160178898473787,0.265529700111126,-254908.512106681
104.2,-0.3103053850593,-0.882461202932815,-0.00739996592117244,-0.107504064179477,0.259403154989658,-249027.028790072
104.4,-0.301803666485564,-0.82612372675461,-0.00703053773710201,-0.0570871221732704,0.243266196053717,-233535.548211568
104.6,-0.288643117226663,-0.772808163751055,-0.00656278122780261,-0.0107133115378529,0.219350788738596,-210576.757189052
104.8,-0.272235403437832,-0.72405839988173,-0.00603750597108544,0.030308551465458,0.190155438969931,-182549.221411133
105,-0.253796628439776,-0.6809226182851,-0.00548701123814454,0.0651783290715456,0.15823443191836,-151905.054641625
105.2,-0.234267296817383,-0.643951140132879,-0.00493450912882247,0.0935954087603042,0.125998036027969,-120958.11458685
105.4,-0.214282662639201,-0.613232476000057,-0.00439494897477103,0.115712377558138,0.095543469056719,-91721.7302944499
105.6,-0.194188270955303,-0.588460239545358,-0.00387637792622785,0.132059179475695,0.0685303796712834,-65789.164484432
105.8,-0.174085144766253,-0.569021653569441,-0.0033810377620142,0.143447323298285,0.0461060265472768,-44261.7854853856
106,-0.153885812554723,-0.554098142244872,-0.00290582118770825,0.150863905721649,0.0288772870341434,-27722.1955527777
106.2,-0.133366748852301,-0.54276953869715,-0.00244227833319259,0.155364083682083,0.016921713758629,-16244.8452082837
106.4,-0.112212007988982,-0.534115002100709,-0.00197679686624594,0.157968929324571,0.0098290779398756,-9435.91482228055
106.6,-0.0900521967345546,-0.527305105196092,-0.00149166518875109,0.159574093410474,0.00676724442147896,-6496.55464461977
106.8,-0.0665080965333608,-0.521680319918408,-0.000967422499427216,0.160873809643432,0.00656952847691459,-6306.747337838
107,-0.041247042418472,-0.516811362527268,-0.000386343379990031,0.162304424863266,0.00784250258369466,-7528.80248034683
