time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N
100,0.179519032986639,-0.53414765208886,0.00403951242051039,-0.00630777557488293,-0.120242451700431,86574.5652243101
100.2,0.24538257180297,-0.791690828676967,0.00553601649426627,-0.0368160114969487,-0.168199139698046,121103.380582593
100.4,0.204746147839688,-0.756451820658777,0.00462841623366382,-0.0677300830966471,-0.145426697009415,104707.221846778
100.6,0.197216065859777,-0.829190743049765,0.00445463549425119,-0.0970290887222457,-0.1441201463371,103766.505362712
100.8,0.164083762487023,-0.8361925263114,0.00369611439045408,-0.123809428833972,-0.124813897644746,89866.0063042169
101,0.141463511044118,-0.879453153886485,0.00316678930237407,-0.147584352143607,-0.111263727164272,80109.8835582758
101.2,0.107914485787563,-0.893218851010433,0.00238652124602147,-0.167592153403337,-0.089056056611877,64120.3607605512
101.4,0.0784731114898227,-0.918123920766742,0.00169519181099027,-0.183398095364561,-0.0682093107779743,49110.7037601415
101.6,0.0452785782453604,-0.928392791589096,0.000917479362945589,-0.194581292240779,-0.043632872134909,31415.6679371343
101.8,0.0141513945342762,-0.938395074145236,0.000185376305390899,-0.200911978700703,-0.019435628761532,13993.652708303
102,-0.0168687867886466,-0.940314186055112,-0.000544169908368653,-0.202309520971553,0.00539455300550164,-3884.07816396122
102.2,-0.0460478006648292,-0.937410813138277,-0.00123111152831559,-0.198816504087234,0.0294097066920457,-21174.9888182728
102.4,-0.0730995285527184,-0.929151663154978,-0.00186781688531826,-0.190637529641521,0.0521558239989479,-37552.1932792424
102.6,-0.097541360948,-0.915861207658481,-0.00244225118641089,-0.178079917127648,0.0731157590647492,-52643.3465266193
102.8,-0.118940412410532,-0.897973743004455,-0.00294374947502414,-0.16154281824942,0.0918894326702014,-66160.3915225449
103,-0.136909440274202,-0.876008887912672,-0.00336317673560649,-0.141493537511125,0.108194997123968,-77900.3979292565
103.2,-0.151108640566657,-0.850547104504358,-0.00369307022086753,-0.118444488897159,0.121861556420597,-87740.32062283
103.4,-0.161250557476828,-0.822206835863139,-0.00392759534752937,-0.0929323457517434,0.132814637698263,-95626.539142749
103.6,-0.167103896270758,-0.791624707433832,-0.00406222019748212,-0.0655007690131039,0.141054982257745,-101559.587225576
103.8,-0.168492796390693,-0.759440190210705,-0.00409315464686364,-0.0366880070454738,0.146631140933369,-105574.421472026
104,-0.165290944175791,-0.726286009900374,-0.00401675166271911,-0.00702049674807309,0.149607188543317,-107717.175751188
104.2,-0.157413713134623,-0.692785203206471,-0.00382916372140443,0.0229868246701666,0.150028560576001,-108020.56361472
104.4,-0.144814678236755,-0.659554922733524,-0.00352653657866573,0.0528235921372012,0.147891047277679,-106481.55403993
104.6,-0.127493772820189,-0.627215877263591,-0.00310589365888648,0.0819717411647573,0.143119522730931,-103046.05636627
104.8,-0.105522160866578,-0.596404857378861,-0.00256665055440952,0.109890527468115,0.135563182262334,-97605.4912288806
105,-0.079083842855769,-0.567786493252257,-0.00191246974378075,0.136002691719349,0.125012370635099,-90008.9068572715
105.2,-0.0485275273584762,-0.542059642806492,-0.00115300160885943,0.159686311792942,0.111238524544409,-80091.7376719742
105.4,-0.0144165564474522,-0.519953964544214,-0.000305022212124417,0.180276722071536,0.0940539471593178,-67718.8419547087
105.6,0.0224381488762454,-0.502213440859965,0.000607407886653453,0.19708171816664,0.0733831583044387,-52835.8739791957
105.8,0.0609756700167253,-0.489565758880782,0.00155390651644613,0.2094111989478,0.0493336988237535,-35520.2631531025
106,0.0999209242901256,-0.482679128933191,0.00249971721764998,0.216619769173652,0.0222526796288123,-16021.9293327448
106.2,0.137857768049147,-0.482110745315757,0.00340826573487562,0.218158173185997,-0.00724322141240718,5215.11941693312
106.4,0.173329300435344,-0.488253061418682,0.00424382901714779,0.213627364719324,-0.0382722280396285,27556.0041885324
106.6,0.204948587098322,-0.501284897689948,0.00497384922725773,0.202828055689433,-0.0697278893361862,50204.080322054
106.8,0.231500747389542,-0.521133944902098,0.0055705868601199,0.185798978770798,-0.100350142335013,72252.1024812096
107,0.252020160519536,-0.54745561862135,0.00601203832653057,0.162838733052229,-0.128816366460749,92747.7838517386
107.2,0.265833463519558,-0.579630894330385,0.00628226032431957,0.134508513471904,-0.153839299203394,110764.295426443
107.4,0.272567773448844,-0.616783272819328,0.0063713716652467,0.101615627725941,-0.174259416441777,125466.779838079
107.6,0.272131421307969,-0.657812916716173,0.00627550496237586,0.0651798910055895,-0.189122614081299,136168.282138535
107.8,0.264679143264613,-0.701444594999054,0.00599686681689192,0.0263863962427332,-0.197738320355509,142371.590655966
108,0.250574036107411,-0.746285445751819,0.0055438902623402,-0.01347126877756,-0.199716982999986,143796.22775999
