time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N
100,-0.0470265907172377,-0.465000446900141,-0.000807477056976777,0.0622913337867991,0.0440689216593035,-31729.6235946984
100.2,-0.0479747890258467,-0.650138849822988,-0.00066570153232514,0.0979771104000152,0.0526071811122279,-37877.170400804
100.4,-0.0194223530480829,-0.577168560922442,-4.4834388595427e-06,0.0982270235385942,0.0322103687387962,-23191.4654919332
100.6,-0.00258735797408014,-0.605028461998206,0.000420374602960867,0.107950635236431,0.0194444108954866,-13999.9758447503
100.8,0.0181643762677724,-0.580843940606323,0.000879088367696561,0.107128436160832,0.000466590874595121,-335.94542970854
101,0.0321780709698672,-0.595581904848432,0.00117945766556942,0.107524275666525,-0.0143429096426259,10326.8949426906
101.2,0.0452633291110251,-0.591458655509744,0.00142849439680939,0.101978200134821,-0.0291960593198104,21021.1627102635
101.4,0.0535165235513383,-0.604406068886954,0.00156652920649502,0.0957698574801481,-0.0392729069618858,28276.4930125577
101.6,0.0598895065656877,-0.611233620908445,0.00165951121683995,0.0867733454764259,-0.0459492461112754,33083.4572001182
101.8,0.0638567677087245,-0.624041370023392,0.00171222103029117,0.0775459033278512,-0.0476491358351577,34307.3778013135
102,0.067300019105165,-0.63507331417254,0.00177066622846992,0.0680950770661773,-0.0453610249092093,32659.9379346306
102.2,0.0710621234596377,-0.646394399545675,0.00185866914730615,0.0595453145826043,-0.0396869813849362,28574.626597154
102.4,0.0762357491437621,-0.656733683452933,0.00200062049794502,0.0523509002445714,-0.0320606513624227,23083.6689809443
102.6,0.0835045744759649,-0.665771754692051,0.00220975821296061,0.0467388038707015,-0.0241509907476357,17388.7133382977
102.8,0.0930997683065233,-0.673524041980854,0.00248810012255118,0.0425896395862268,-0.0177154726292779,12755.1402930801
103,0.104745352726902,-0.680341348290412,0.00282606956301728,0.0394427303616163,-0.0143725385379739,10348.2277473412
103.2,0.117677309729156,-0.686866176594961,0.00320318153317568,0.0365455583855583,-0.0153899381122263,11080.7554408029
103.4,0.13072998465039,-0.693950235567919,0.00358969506687608,0.0329417346338386,-0.0215150700930074,15490.8504669653
103.6,0.142472564049072,-0.702543290866804,0.00394909282949344,0.0275869782213056,-0.0328671796023582,23664.3693136979
103.8,0.151371513554461,-0.713566789449067,0.00424116547673962,0.0194794514881563,-0.0489027166730153,35209.956004571
104,0.155953725519339,-0.727787067239814,0.004425421173703,0.0077894884446165,-0.0684555829851959,49288.0197493409
104.2,0.154949759072702,-0.745702401094903,0.00446454733023621,-0.00802566105303126,-0.0898448882823239,64688.3195632731
104.4,0.147404694330734,-0.767455938866924,0.00432769342421693,-0.0281342050644995,-0.111035527373373,79945.5797088288
104.6,0.132752194510551,-0.792783100010364,0.003993354590967,-0.0522779718544973,-0.129832051076482,93479.0767750672
104.8,0.110852444051913,-0.820997907152163,0.00345158362385727,-0.079760846207628,-0.144083862961238,103740.381332091
105,0.0819961476749099,-0.851018362361806,0.00270519872837506,-0.109477500796927,-0.151879383907879,109353.156413673
105.2,0.0468767826829644,-0.881426848844528,0.00176970546673747,-0.139978110365795,-0.151708616143326,109230.203623195
105.4,0.00653485103866827,-0.910558081487507,0.000671905186584808,-0.169561041356063,-0.142578288065577,102656.367407215
105.6,-0.0377174373780921,-0.936604888064114,-0.000552420346275181,-0.196383116140432,-0.124072034286137,89331.8646860184
105.8,-0.0843763510327161,-0.957731583077201,-0.0018609738821042,-0.21857659736177,-0.0963588412000471,69378.3656640338
106,-0.131813370764867,-0.972186100845517,-0.0032066941283955,-0.234363741777616,-0.0601631255288772,43317.4503807915
106.2,-0.178313577877615,-0.978405009145616,-0.00453829764881761,-0.242163094862931,-0.0167152066750445,12034.9488060319
106.4,-0.22208273770469,-0.975109019415121,-0.00579985458835168,-0.240685370079906,0.0323011846745693,-23256.8529656899
106.6,-0.261237262365001,-0.961389278238587,-0.00693041780702662,-0.229019262471577,0.0847968839922794,-61053.7564744411
106.8,-0.293806309813699,-0.936785389780931,-0.00786510381468447,-0.206707817974369,0.138325584636693,-99594.4209384187
107,-0.317780242968128,-0.901354350380683,-0.0085387142648301,-0.173813944458727,0.190147105830253,-136905.916197782
107.2,-0.331229848120079,-0.855725976675689,-0.00889203128497177,-0.130970292728788,0.237323184961617,-170872.693172364
107.4,-0.332497651822229,-0.801136444768581,-0.00887971259528663,-0.0794056146449744,0.27685825200394,-199337.941442836
