time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N
100,-0.0610854886482957,-0.596331890568243,-0.0016960365308226,-0.063657437913166,0.0166675360846549,-16000.8346412687
100.2,-0.0949993642433056,-0.841991191057989,-0.00262570240640454,-0.0838653568690083,0.0534025764892487,-51266.4734296788
100.4,-0.0898565711346214,-0.748679463730284,-0.00246366544857336,-0.0615822424091762,0.0815972348297969,-78333.3454366048
100.6,-0.0899060054837835,-0.774458115950879,-0.00244757847120637,-0.0475655222133904,0.104902090191477,-100706.006583818
100.8,-0.0763588257226409,-0.725062339784811,-0.00206262907291675,-0.0221369104038742,0.118347263285985,-113613.372754546
101,-0.0619973401031784,-0.718540418803563,-0.00167001683440978,0.000285275194693172,0.123306146821161,-118373.900948314
101.2,-0.0411687567330507,-0.683194751937691,-0.00111447970868155,0.0258236419161513,0.118596442203234,-113852.584515105
101.4,-0.0203788344158128,-0.667435416321553,-0.000574279040258047,0.0476782894311052,0.106106545370549,-101862.283555727
101.6,0.0014053526196888,-0.64410316793227,-1.44733545172043e-05,0.0675076157742855,0.0870907780490609,-83607.1469270982
101.8,0.0210116344866152,-0.630928851938834,0.000484322956455418,0.0824576321270928,0.0640755936158709,-61512.5698712358
102,0.0382146591187133,-0.619831586623233,0.00092239008381889,0.0929031203178386,0.0393793709171413,-37804.1960804555
102.2,0.052106857731287,-0.614650294952041,0.00127833219881853,0.0983549324814988,0.0154077784893698,-14791.4673497949
102.4,0.0627543391474977,-0.61426052623599,0.00155486469143044,0.0992568943860095,-0.00583210401828461,5598.81985755323
102.6,0.070631005093946,-0.618009810999505,0.0017640282431824,0.0963091001681555,-0.0229101102991377,21993.7058871722
102.8,0.0765793092423683,-0.625006181211578,0.00192758814453885,0.0904272019698665,-0.0351178438625475,33713.1301080455
103,0.0816486744011234,-0.634265990445644,0.00207370754855318,0.0825911583454125,-0.0425217639599945,40820.8934015946
103.2,0.0869035233757424,-0.644865382897491,0.0022318933691533,0.0736933010088349,-0.0459162122510384,44079.5637609967
103.4,0.0932222006094389,-0.656075547753968,0.00242679700405172,0.0644057098971406,-0.046678634718969,44811.4893302102
103.6,0.101113428703582,-0.667463179743053,0.00267208828796604,0.0550851438618285,-0.046542349105404,44680.6551411878
103.8,0.110578322283874,-0.678941487710463,0.00296583584126733,0.0457294170244264,-0.0473147419324068,45422.1522551104
