time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N
100,0.291668230940527,-0.215015944547795,0.00826414633033664,0.314565294839927,-0.171917196224612,41260.1270939068
100.2,0.452283049211807,-0.360740543862407,0.0127712926285318,0.39934717250479,-0.329029003868489,78966.9609284374
100.4,0.442951448190644,-0.413435853478221,0.0124602428869665,0.283666179370694,-0.395562657643908,94935.0378345375
100.6,0.47578424658,-0.524553166954063,0.0133540828924764,0.219540291717384,-0.478440916241779,114825.819898027
100.8,0.457282602037144,-0.623348358188218,0.0128031531325559,0.104452915239537,-0.522415994797165,125379.83875132
101,0.443112595473251,-0.745123759442535,0.012388150284485,0.00577738572794713,-0.554008443332451,132962.026399788
101.2,0.399556081358685,-0.859412721361687,0.011153643254903,-0.111199859262584,-0.551639258418357,132393.422020406
101.4,0.350944156984187,-0.976709501997349,0.00978985403637801,-0.215837848910893,-0.526698962198448,126407.750927627
101.6,0.286447290231088,-1.0817264031448,0.00798897138016976,-0.318293821492287,-0.472761447967053,113462.747512093
101.8,0.21713173441527,-1.17503293212296,0.00606383376979301,-0.404548634560428,-0.396794501900982,95230.6804562353
102,0.142233233836813,-1.24926519444603,0.00399162593824594,-0.475049408917036,-0.300831368111468,72199.5283467522
102.2,0.0667400908524371,-1.30222206523801,0.00191331503222056,-0.524448118609385,-0.191219535449143,45892.6885077943
102.4,-0.00671135653392126,-1.33139270268008,-9.58488193619299e-05,-0.551064262357025,-0.0740782829777105,17778.7879146508
102.6,-0.0755143222988447,-1.33585117850604,-0.0019601962543568,-0.554056448929148,0.0439141414142564,-10539.3939394216
102.8,-0.137547191141432,-1.31602252172245,-0.00361698885725716,-0.533918686108186,0.156156628508361,-37477.5908420065
103,-0.191209647904346,-1.27363039858183,-0.00501849572858217,-0.49242064999185,0.256562549616977,-61575.0119080742
103.2,-0.235429961432186,-1.2115612090941,-0.00613366357102759,-0.432465131684588,0.339946473370402,-81587.1536088962
103.4,-0.26965720976862,-1.1336562393686,-0.00694927153117847,-0.357875108597578,0.402337981209622,-96561.1154903091
