time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,healthy,1,1.5,6,166,14,1200000
0.1,-3.81294085385536e-11,-0.720000000352837,-1.7456469026761e-12,-3.70777021658123e-10,-1.4457360585386e-08,0.017348832702463,-2.50818330115044e-10,healthy,1,1.5,6,166,14,1200000
0.2,-2.08075837310609e-10,-0.720000006111842,-9.04600632235112e-12,-6.42996702148417e-09,-1.30424869428668e-07,0.156509843314402,-2.04127758785822e-08,healthy,1,1.5,6,166,14,1200000
0.3,1.36546711014943e-09,-0.72000003173542,6.56714680958774e-11,-3.34049529686998e-08,-4.48696810102888e-07,0.538436172123464,-2.41594592875808e-07,healthy,1,1.5,6,166,14,1200000
0.4,1.38883645281614e-08,-0.720000099370782,6.40182171946772e-10,-1.04640666738304e-07,-1.01969330159389e-06,1.22363196191267,-1.24772931517854e-06,healthy,1,1.5,6,166,14,1200000
0.5,6.15593555763908e-08,-0.720000231979181,2.78466089440683e-09,-2.44346114203989e-07,-1.80490136766242e-06,2.1658816411949,-3.9092027363876e-06,healthy,1,1.5,6,166,14,1200000
0.6,1.92128811581985e-07,-0.720000444272468,8.54873653277534e-09,-4.68004597303491e-07,-2.66901784815875e-06,3.2028214177905,-8.54838752854797e-06,healthy,1,1.5,6,166,14,1200000
0.7,4.85000881371673e-07,-0.720000734092391,2.12234515316538e-08,-7.73258692288354e-07,-3.39446374292006e-06,4.07335649150406,-1.38268609223986e-05,healthy,1,1.5,6,166,14,1200000
0.8,1.05794020882166e-06,-0.720001075634492,4.54963336160963e-08,-1.13279551007494e-06,-3.70407037034057e-06,4.44488444440868,-1.64641647701219e-05,healthy,1,1.5,6,166,14,1200000
0.9,2.07190377732555e-06,-0.72000141475154,8.74878392883426e-08,-1.48950100198592e-06,-3.28246874493671e-06,3.93896249392404,-1.29295212737836e-05,healthy,1,1.5,6,166,14,1200000
1,3.73379405380488e-06,-0.720001666052561,1.54676854129602e-07,-1.75356554863818e-06,-1.79378135135987e-06,2.15253762163183,-3.8611818437837e-06,healthy,1,1.5,6,166,14,1200000
1.1,6.29699087882853e-06,-0.720001711551078,2.55729657936833e-07,-1.80123653118641e-06,1.10252910867373e-06,-1.32303493040849,-1.45868452256749e-06,healthy,1,1.5,6,166,14,1200000
1.2,1.00594618691871e-05,-0.720001400854155,4.00245403672478e-07,-1.4751619170813e-06,5.7352280197067e-06,-6.88227362364804,-3.94714085256346e-05,healthy,1,1.5,6,166,14,1200000
1.3,1.53591981273985e-05,-0.720000553040112,5.98427958875474e-07,-5.86448984489433e-07,1.2403367322194e-05,-14.8840407866327,-0.000184612225115122,healthy,1,1.5,6,166,14,1200000
1.4,2.25667567492172e-05,-0.71999896035847,8.60693194045553e-07,1.08143308074319e-06,2.13575741162309e-05,-25.629088939477,-0.000547375166556355,healthy,1,1.5,6,166,14,1200000
1.5,3.20748337001464e-05,-0.71999639375322,1.19722362113833e-06,3.76690381166269e-06,3.27821378661304e-05,-39.3385654393564,-0.00128960227568877,healthy,1,1.5,6,166,14,1200000
1.6,4.42850101048063e-05,-0.719992610052113,1.61748740875418e-06,7.72283431475899e-06,4.67794134892954e-05,-56.1352961871543,-0.00262597623168296,healthy,1,1.5,6,166,14,1200000
1.7,5.95920603911557e-05,-0.719987360542824,2.12974398792078e-06,1.32077105701191e-05,6.33575597591337e-05,-76.0290717109603,-0.00481701645435863,healthy,1,1.5,6,166,14,1200000
1.8,7.83664338627131e-05,-0.719980400587541,2.74056177622764e-06,2.04757600862653e-05,8.24221116393878e-05,-98.9065339672652,-0.00815208538451484,healthy,1,1.5,6,166,14,1200000
1.9,0.000100935690031215,-0.719971499898293,3.45437398382305e-06,2.97664351560705e-05,0.000103771537557465,-124.525845068957,-0.0129222384084483,healthy,1,1.5,6,166,14,1200000
2,0.000127565767805161,-0.719960453087605,4.27309597026635e-06,4.12936505230831e-05,0.000127096749893379,-152.516099872054,-0.0193843006001521,healthy,1,1.5,6,166,14,1200000
2.1,0.000158442997375437,-0.719947090113248,5.19582277951642e-06,5.52351642934814e-05,0.000151984427797984,-182.38131335758,-0.0277191195516966,healthy,1,1.5,6,166,14,1200000
2.2,0.000193657726143618,-0.719931286249896,6.21861913998255e-06,7.17224716236182e-05,0.00017792390239695,-213.508682876339,-0.0379882980529911,healthy,1,1.5,6,166,14,1200000
2.3,0.000233190334172813,-0.719912971247986,7.33440723521522e-06,9.08315495196553e-05,0.000204317225644386,-245.180670773262,-0.0500946344340225,healthy,1,1.5,6,166,14,1200000
2.4,0.000276900270195784,-0.719892137381503,8.53295068232233e-06,0.000112574746739304,0.000230491915686024,-276.590298823229,-0.063751827835936,healthy,1,1.5,6,166,14,1200000
2.5,0.000324518558099515,-0.719868846141111,9.8009270275294e-06,0.000136894056857232,0.000255715774114571,-306.858928937485,-0.0784686685572169,healthy,1,1.5,6,166,14,1200000
2.6,0.000375644020213537,-0.719843233391149,1.11220761841844e-05,0.000163655949293791,0.000279213123948288,-335.055748737944,-0.0935519623019539,healthy,1,1.5,6,166,14,1200000
2.7,0.00042974325347652,-0.719815512873851,1.24774089592364e-05,0.000192647867946684,0.000300181825278562,-360.218190334273,-0.108130953873082,healthy,1,1.5,6,166,14,1200000
2.8,0.000486154193594794,-0.719785978005923,1.38454583257463e-05,0.000223576445150345,0.000317810480150921,-381.372576181104,-0.12120420155251,healthy,1,1.5,6,166,14,1200000
2.9,0.000544092924968856,-0.719755001967602,1.52025563834921e-05,0.000256067424035273,0.000331295326365119,-397.554391638141,-0.131707911925644,healthy,1,1.5,6,166,14,1200000
3,0.000602663251760135,-0.719723036129899,1.65231217880324e-05,0.000289667237647375,0.000339856428392866,-407.827714071438,-0.138602870303946,healthy,1,1.5,6,166,14,1200000
3.1,0.000660868445643673,-0.719690606900471,1.77799454443817e-05,0.000323846159860762,0.000342752891062821,-411.303469275384,-0.140975453198306,healthy,1,1.5,6,166,14,1200000
3.2,0.000717624532645322,-0.719658311091656,1.89444659991505e-05,0.000358002921561691,0.000339296938150716,-407.156325780858,-0.138146894686141,healthy,1,1.5,6,166,14,1200000
3.3,0.000771774476174676,-0.719626809926535,1.99870306787337e-05,0.000391470675246121,0.000328866804609172,-394.640165531005,-0.129784050208616,healthy,1,1.5,6,166,14,1200000
3.4,0.000822102654894451,-0.719596821801144,2.08771409484591e-05,0.000423524190666723,0.000310918479975102,-373.102175970122,-0.116004361428034,healthy,1,1.5,6,166,14,1200000
3.5,0.000867349119564422,-0.719569113915327,2.1583686067217e-05,0.000453388171362429,0.000284996404835041,-341.995685802048,-0.0974675409226781,healthy,1,1.5,6,166,14,1200000
3.6,0.00090622323775118,-0.71954449287389,2.20751707572177e-05,0.000480246594103036,0.000250743257330899,-300.891908797078,-0.075446617316291,healthy,1,1.5,6,166,14,1200000
3.7,0.000937416492227878,-0.719523794346244,2.23199458413905e-05,0.000503252987414109,0.000207908970062049,-249.490764074458,-0.0518713677987142,healthy,1,1.5,6,166,14,1200000
3.8,0.000959614377844949,-0.719507871860433,2.22864527655396e-05,0.000521541578224999,0.000156359089522769,-187.630907427322,-0.0293377978516671,healthy,1,1.5,6,166,14,1200000
