time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,healthy,1,1.1,8.5,61,13,1200000
0.1,-7.44230259634103e-12,-0.72000000051284,-3.32237644370504e-13,-5.50970965852563e-10,-2.1956513169195e-08,0.026347815803034,-5.78506164658842e-10,healthy,1,1.1,8.5,61,13,1200000
0.2,-1.19977098728828e-11,-0.720000009430358,-6.65894112298852e-13,-1.01476702250706e-08,-2.10987075931912e-07,0.253184491118293,-5.34186554523578e-08,healthy,1,1.1,8.5,61,13,1200000
0.3,5.65803261002559e-10,-0.72000005187088,2.31704874338525e-11,-5.5866815604835e-08,-7.83720473292818e-07,0.940464567951376,-7.37061336309978e-07,healthy,1,1.1,8.5,61,13,1200000
0.4,4.23443898785156e-09,-0.720000173476674,1.73906061222631e-10,-1.86984143591685e-07,-1.95383922286821e-06,2.34460706744185,-4.58098525058191e-06,healthy,1,1.1,8.5,61,13,1200000
0.5,1.73471001117774e-08,-0.72000043740049,7.03201787969014e-10,-4.71737131161501e-07,-3.87844076025748e-06,4.65412891230896,-1.80507632769919e-05,healthy,1,1.1,8.5,61,13,1200000
0.6,5.22614517395614e-08,-0.720000917799709,2.07957149638015e-09,-9.90216477256055e-07,-6.63581085717768e-06,7.96297302861319,-5.28407828786844e-05,healthy,1,1.1,8.5,61,13,1200000
0.7,1.29468610462929e-07,-0.720001692648843,5.03949933194056e-09,-1.8264517444072e-06,-1.02287085705663e-05,12.2744502846795,-0.000125551774825892,healthy,1,1.1,8.5,61,13,1200000
0.8,2.79534988109964e-07,-0.720002837441935,1.06154596411567e-08,-3.06147481840361e-06,-1.45972728350372e-05,17.5167274020445,-0.000255696449064615,healthy,1,1.1,8.5,61,13,1200000
0.9,5.44821839015378e-07,-0.720004419977716,2.01424459920629e-08,-4.76764409617229e-06,-1.96295297399831e-05,23.5554356879797,-0.000462382125375457,healthy,1,1.1,8.5,61,13,1200000
1,9.8101733765716e-07,-0.720006495735031,3.52494054403514e-08,-7.00371780686319e-06,-2.51657725208606e-05,30.1989270250326,-0.00075997932788604,healthy,1,1.1,8.5,61,13,1200000
1.1,1.65852825834771e-06,-0.720009103360869,5.78432261919026e-08,-9.81012897203252e-06,-3.09989670587034e-05,37.198760470444,-0.00115312315044789,healthy,1,1.1,8.5,61,13,1200000
1.2,2.6637551083379e-06,-0.720012260123983,9.00917834580168e-08,-1.32042512073384e-05,-3.68749033835051e-05,44.249884060206,-0.0016317101994514,healthy,1,1.1,8.5,61,13,1200000
1.3,4.10024395268987e-06,-0.720015957479468,1.34410514463966e-07,-1.71757713351038e-05,-4.24945115657837e-05,50.9934138789403,-0.00216694021585742,healthy,1,1.1,8.5,61,13,1200000
1.4,6.08968869831971e-06,-0.720020156998764,1.9345512772533e-07,-2.16824275833024e-05,-4.75188145527127e-05,57.0225774632551,-0.00270964528379411,healthy,1,1.1,8.5,61,13,1200000
1.5,8.77275403670193e-06,-0.7200247868787,2.70121730582147e-07,-2.66463484459686e-05,-5.15757888155205e-05,61.8909465786244,-0.00319207439033179,healthy,1,1.1,8.5,61,13,1200000
1.6,1.23096963885095e-05,-0.7200297391507,3.6755475990828e-07,-3.19511345899969e-05,-5.42681936948965e-05,65.1218324338756,-0.00353404421628815,healthy,1,1.1,8.5,61,13,1200000
1.7,1.68807695185319e-05,-0.720034867642401,4.89162329187378e-07,-3.74397469643099e-05,-5.51817950052725e-05,66.2181540063269,-0.00365403660000469,healthy,1,1.1,8.5,61,13,1200000
1.8,2.26864063578787e-05,-0.720039986720185,6.38637750692144e-07,-4.29132297031333e-05,-5.38938457157072e-05,64.6726148588485,-0.00348545592723413,healthy,1,1.1,8.5,61,13,1200000
1.9,2.99471663718994e-05,-0.720044870848557,8.19985026993787e-07,-4.81302971548136e-05,-4.99819236327878e-05,59.9783083593452,-0.00299783122804059,healthy,1,1.1,8.5,61,13,1200000
2,3.89034294141118e-05,-0.72004925501647,1.03754514930391e-06,-5.28078271103306e-05,-4.30332416850935e-05,51.6398900221121,-0.00222223186791319,healthy,1,1.1,8.5,61,13,1200000
2.1,4.98148049464917e-05,-0.720052836085959,1.29601925570788e-06,-5.6622309507233e-05,-3.26544462366185e-05,39.1853354839421,-0.00127957543082425,healthy,1,1.1,8.5,61,13,1200000
2.2,6.2959212281587e-05,-0.720055275111644,1.60048421264427e-06,-5.92122957271149e-05,-1.8481810395765e-05,22.1781724749181,-0.000409892778606009,healthy,1,1.1,8.5,61,13,1200000
2.3,7.86315746771185e-05,-0.720056200665166,1.95639602660263e-06,-6.01818805083418e-05,-1.91664185414325e-07,0.229997022497113,-4.40821919646293e-08,healthy,1,1.1,8.5,61,13,1200000
2.4,9.71420582997824e-05,-0.720055213181144,2.36957663111893e-06,-5.91052311991751e-05,2.2489118965295e-05,-26.9869427583538,-0.000606912566202225,healthy,1,1.1,8.5,61,13,1200000
2.5,0.000118813776421675,-0.720051890324129,2.84617994551813e-06,-5.55321607814558e-05,4.97727629747341e-05,-59.7273155696807,-0.00297279352096686,healthy,1,1.1,8.5,61,13,1200000
2.6,0.000143979869991309,-0.720045793358832,3.392633582863e-06,-4.89947226019211e-05,8.18005449764536e-05,-98.1606539717442,-0.00802959499013376,healthy,1,1.1,8.5,61,13,1200000
2.7,0.000172979868708683,-0.720036474487468,4.01555313802073e-06,-3.9014785387553e-05,0.000118633267776601,-142.359921331921,-0.0168886226680257,healthy,1,1.1,8.5,61,13,1200000
2.8,0.000206155233309881,-0.720023485097716,4.72162659400597e-06,-2.51125259968757e-05,0.000160242470987053,-192.290965184464,-0.0308131794096438,healthy,1,1.1,8.5,61,13,1200000
2.9,0.000243843981775663,-0.720006384841241,5.51746706351135e-06,-6.81575406743153e-06,0.000206502624330663,-247.803149196796,-0.0511720006265412,healthy,1,1.1,8.5,61,13,1200000
3,0.000286374311665442,-0.719984751437639,6.40943287595136e-06,1.63300425258545e-05,0.000257184563405679,-308.621476086815,-0.0793726795850038,healthy,1,1.1,8.5,61,13,1200000
3.1,0.000334057149688359,-0.719958191071402,7.40341498254431e-06,4.4751069045076e-05,0.000311950437281237,-374.340524737484,-0.116775690383946,healthy,1,1.1,8.5,61,13,1200000
3.2,0.000387177589514927,-0.719926349222245,8.50459283308291e-06,7.88341767528806e-05,0.000370350437143707,-444.420524572447,-0.164591335551041,healthy,1,1.1,8.5,61,13,1200000
3.3,0.000445985220613696,-0.719888921742161,9.71716131025169e-06,0.000118915588413135,0.000431821564803372,-518.185877764045,-0.223763836595079,healthy,1,1.1,8.5,61,13,1200000
3.4,0.000510683404586641,-0.719845665966719,1.10440329924236e-05,0.00016526961246212,0.000495688677938775,-594.826413526529,-0.294848718524029,healthy,1,1.1,8.5,61,13,1200000
3.5,0.000581417620001736,-0.719796411625431,1.24865219153961e-05,0.000218097583943376,0.000561168014140939,-673.401616969125,-0.377891448113861,healthy,1,1.1,8.5,61,13,1200000
3.6,0.000658263069771214,-0.719741071296689,1.4044017033039e-05,0.000277517288185657,0.000627373347002839,-752.848016403404,-0.472316779835452,healthy,1,1.1,8.5,61,13,1200000
3.7,0.000741211823101152,-0.719679650139192,1.57136556055233e-05,0.000343553135490919,0.000693324864331221,-831.989837197465,-0.576839240999887,healthy,1,1.1,8.5,61,13,1200000
3.8,0.00083015984213497,-0.719612254624806,1.74900086010886e-05,0.000416127360376207,0.000757960781693329,-909.552938031992,-0.689405455902192,healthy,1,1.1,8.5,61,13,1200000
3.9,0.000924894315843756,-0.719539099999203,1.93647916864511e-05,0.000495052515892805,0.000820151615817079,-984.181938980493,-0.807178407512837,healthy,1,1.1,8.5,61,13,1200000
4,0.00102508178409951,-0.719460516206897,2.13266162989207e-05,0.000580025521190069,0.000878716944935462,-1054.46033392255,-0.926572163180052,healthy,1,1.1,8.5,61,13,1200000
4.1,0.0011302575767455,-0.719376952038395,2.33607954547776e-05,0.000670623498127218,0.000932444381202263,-1118.93325744271,-1.0433430288428,healthy,1,1.1,8.5,61,13,1200000
4.2,0.00123981710992287,-0.719288977287455,2.5449218211086e-05,0.000766301600165386,0.000980110379046822,-1176.13245485618,-1.15273962613836,healthy,1,1.1,8.5,61,13,1200000
4.3,0.00135300957016601,-0.719197282748087,2.75703049855868e-05,0.00086639299435204,0.00102050240861657,-1224.60289033989,-1.24971019919067,healthy,1,1.1,8.5,61,13,1200000
4.4,0.00146893447285168,-0.719102677930668,2.96990532590904e-05,0.000970111105904313,0.00105244194149006,-1262.93032978807,-1.32916084824884,healthy,1,1.1,8.5,61,13,1200000
4.5,0.0015865415047552,-0.719006086434639,3.18071796375608e-05,0.00107655417628115,0.00107480763253777,-1289.76915904532,-1.38625373635373,healthy,1,1.1,8.5,61,13,1200000
4.6,0.00170463395259229,-0.718908538978887,3.38633600301523e-05,0.00118471212184395,0.00108655804244009,-1303.8696509281,-1.41673005550948,healthy,1,1.1,8.5,61,13,1200000
4.7,0.00182187588504835,-0.718811164157525,3.58335650791004e-05,0.00129347561384526,0.0010867532339078,-1304.10388068936,-1.41723910969088,healthy,1,1.1,8.5,61,13,1200000
4.8,0.0019368031019815,-0.718715177055739,3.76814832908738e-05,0.00140164723448124,0.00107457459349592,-1289.4895121951,-1.38565266838431,healthy,1,1.1,8.5,61,13,1200000
4.9,0.0020478377003847,-0.718621865924749,3.93690199271416e-05,0.00150795450116066,0.00104934228042336,-1259.21073650803,-1.32134306578092,healthy,1,1.1,8.5,61,13,1200000
5,0.00215330594289035,-0.718532577173022,4.08568559730526e-05,0.00161106449498752,0.00101052978240422,-1212.63573888507,-1.22540452935111,healthy,1,1.1,8.5,61,13,1200000
5.1,0.00225145896224973,-0.718448698980751,4.21050487179688e-05,0.00170959978246108,0.000957775162431117,-1149.33019491734,-1.10079991412394,healthy,1,1.1,8.5,61,13,1200000
5.2,0.00234049570506976,-0.71837164388343,4.30736538888239e-05,0.00180215528384197,0.000890888704271597,-1069.06644512591,-0.952419220078467,healthy,1,1.1,8.5,61,13,1200000
5.3,0.00241858741949915,-0.718302830696157,4.37233489894537e-05,0.00188731571917046,0.000809856801276018,-971.82816153122,-0.787041646287628,healthy,1,1.1,8.5,61,13,1200000
5.4,0.00248390293158239,-0.718243666162767,4.40160385164652e-05,0.00196367325447316,0.000714842075233045,-857.810490279653,-0.613199031028183,healthy,1,1.1,8.5,61,13,1200000
5.5,0.00253463393768116,-0.718195526711721,4.39154239112552e-05,0.0020298449763931,0.000606179851566349,-727.415821879618,-0.440944814934,healthy,1,1.1,8.5,61,13,1200000
5.6,0.00256901956627284,-0.718159740685376,4.33875242197363e-05,0.00208448984268634,0.000484371246666966,-581.245496000358,-0.281538605517253,healthy,1,1.1,8.5,61,13,1200000
5.7,0.00258536952857278,-0.718137571381167,4.24011371262494e-05,0.00212632478741196,0.000350073236226268,-420.087883471521,-0.147061524866319,healthy,1,1.1,8.5,61,13,1200000
5.8,0.00258208527747153,-0.71813020120446,4.0928233912594e-05,0.00215413970130123,0.000204086165245597,-244.903398294716,-0.0499813954135837,healthy,1,1.1,8.5,61,13,1200000
5.9,0.0025576787191998,-0.718138717185738,3.89442855656811e-05,0.00216681105743807,4.73392280053545e-05,-56.8070736064259,-0.00268920300977155,healthy,1,1.1,8.5,61,13,1200000
6,0.0025107881611018,-0.718164098061418,3.64285203569148e-05,0.00216331400753183,-0.000119125511236637,142.950613483964,-0.0170290649128681,healthy,1,1.1,8.5,61,13,1200000
6.1,0.00244019132040263,-0.718207203060054,3.33641154677139e-05,0.00214273283224043,-0.000294169967690265,353.003961228317,-0.103843163869069,healthy,1,1.1,8.5,61,13,1200000
6.2,0.00234481535192627,-0.71826876247755,2.97383264857121e-05,0.00210426968790753,-0.000476577169720441,571.892603664528,-0.272550958438494,healthy,1,1.1,8.5,61,13,1200000
6.3,0.00222374396810117,-0.718349370066335,2.55425588377678e-05,0.00204725164973557,-0.000665068111942866,798.081734331439,-0.530778712227898,healthy,1,1.1,8.5,61,13,1200000
6.4,0.00207622181573983,-0.718449477207525,2.0772384602805e-05,0.00197113610624754,-0.000858317797673134,1029.98135720776,-0.884051330162948,healthy,1,1.1,8.5,61,13,1200000
6.5,0.00190165633787247,-0.71856938878226,1.54275069414042e-05,0.00187551461073161,-0.00105496998508241,1265.96398209889,-1.33555400330973,healthy,1,1.1,8.5,61,13,1200000
6.6,0.00169961738595378,-0.718709260609415,9.51167297763137e-06,0.00176011534142292,-0.00125365020218738,1504.38024262485,-1.88596659533335,healthy,1,1.1,8.5,61,13,1200000
6.7,0.00146983486223188,-0.718869098273142,3.03253481780322e-06,0.00162480436293366,-0.00145297665091315,1743.57198109578,-2.53336937771855,healthy,1,1.1,8.5,61,13,1200000
