time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,pto_damping_loss,0.6,1.5,6,113,3,720000
0.1,-1.04970958698686e-10,-0.720000000471224,-4.86766743631243e-12,-4.97526043711112e-10,-1.96282882210036e-08,0.0141323675191226,-2.77394182910488e-10,pto_damping_loss,0.6,1.5,6,113,3,720000
0.2,-1.53359666478494e-09,-0.720000008448952,-7.01833546417381e-11,-8.93673013213405e-09,-1.84026298747021e-07,0.132498935097855,-2.438328861398e-08,pto_damping_loss,0.6,1.5,6,113,3,720000
0.3,-6.42894646488432e-09,-0.720000045422172,-2.89821799611354e-10,-4.81071949467501e-08,-6.63906407359622e-07,0.478012613298925,-3.17355636767873e-07,pto_damping_loss,0.6,1.5,6,113,3,720000
0.4,-1.40713024908492e-08,-0.720000148070337,-6.18552391573633e-10,-1.57028555001803e-07,-1.5994372046271e-06,1.15159478733151,-1.84190354751265e-06,pto_damping_loss,0.6,1.5,6,113,3,720000
0.5,-1.42663128437113e-08,-0.720000362549989,-5.78627627410358e-10,-3.84987598725432e-07,-3.04780300395152e-06,2.19441816284509,-6.68815426864505e-06,pto_damping_loss,0.6,1.5,6,113,3,720000
0.6,2.06802219050552e-08,-0.720000735385536,1.0689192407181e-09,-7.81910934222214e-07,-4.96348165506522e-06,3.57370679164694,-1.77380281009216e-05,pto_damping_loss,0.6,1.5,6,113,3,720000
0.7,1.43917387999633e-07,-0.720001303913712,6.60877826114607e-09,-1.38821277293557e-06,-7.20459684264431e-06,5.18730972670389,-3.7372475278829e-05,pto_damping_loss,0.6,1.5,6,113,3,720000
0.8,4.4088953974737e-07,-0.720002087984302,1.95610510712414e-08,-2.22597776320929e-06,-9.55008454882747e-06,6.87606087515577,-6.56669627206222e-05,pto_damping_loss,0.6,1.5,6,113,3,720000
0.9,1.03462590815676e-06,-0.720003083295179,4.47626769888786e-08,-3.29192723868518e-06,-1.17165698905359e-05,8.43593032118585,-9.88401671998652e-05,pto_damping_loss,0.6,1.5,6,113,3,720000
1,2.08947640199526e-06,-0.720004256095248,8.83541143289569e-08,-4.55189479449525e-06,-1.33716233429033e-05,9.62756880689038,-0.000128736223793623,pto_damping_loss,0.6,1.5,6,113,3,720000
1.1,3.81343359889006e-06,-0.720005538995618,1.57695217316612e-07,-5.93650673589996e-06,-1.41452720462491e-05,10.1845958732994,-0.000144063879308926,pto_damping_loss,0.6,1.5,6,113,3,720000
1.2,6.45909715784737e-06,-0.72000682791295,2.61231285602091e-07,-7.33804878277723e-06,-1.36428206455289e-05,9.82283086478077,-0.000134011119719569,pto_damping_loss,0.6,1.5,6,113,3,720000
1.3,1.03231612624376e-05,-0.720007980402031,4.08320998279549e-07,-8.60875517396716e-06,-1.14606886245028e-05,8.25169580964203,-9.45701162984222e-05,pto_damping_loss,0.6,1.5,6,113,3,720000
1.4,1.57441555109455e-05,-0.720008815689699,6.09028691010822e-07,-9.5608332205603e-06,-7.20514929104322e-06,5.18770748955111,-3.73782069404788e-05,pto_damping_loss,0.6,1.5,6,113,3,720000
1.5,2.30981039824839e-05,-0.720009116635399,8.73877561983877e-07,-9.96845979160312e-06,-5.12756689146418e-07,0.369184816185461,-1.89301984030386e-07,pto_damping_loss,0.6,1.5,6,113,3,720000
1.6,3.27917908754473e-05,-0.720008633704769,1.21355846571176e-06,-9.57184602563702e-06,8.92896747992093e-06,-6.42885658554313,-5.74030513853901e-05,pto_damping_loss,0.6,1.5,6,113,3,720000
1.7,4.52534108707411e-05,-0.72000709091904,1.63859003777006e-06,-8.08333462949621e-06,2.13617400881508e-05,-15.3804528634685,-0.000328553236507469,pto_damping_loss,0.6,1.5,6,113,3,720000
1.8,6.09205126476669e-05,-0.720004193653899,2.15892885524847e-06,-5.19539630466441e-06,3.69384383405558e-05,-26.5956756052002,-0.000982402723468111,pto_damping_loss,0.6,1.5,6,113,3,720000
1.9,8.02253000893851e-05,-0.719999638095764,2.78353251586116e-06,-5.90320386197549e-07,5.57073847734423e-05,-40.1093170368786,-0.00223438515717338,pto_damping_loss,0.6,1.5,6,113,3,720000
2,0.000103577533394265,-0.719993122102821,3.5198837114624e-06,6.04866744637609e-06,7.75996177262055e-05,-55.8717247628678,-0.00433562448330231,pto_damping_loss,0.6,1.5,6,113,3,720000
2.1,0.000131345469532837,-0.719984357154146,4.37348944716528e-06,1.50251905833266e-05,0.000102419786928378,-73.7422465884321,-0.00755266518320715,pto_damping_loss,0.6,1.5,6,113,3,720000
2.2,0.000163835489865504,-0.719973081005218,5.34737606017159e-06,2.6616803144976e-05,0.000129841278054365,-93.4857201991425,-0.0121383053904894,pto_damping_loss,0.6,1.5,6,113,3,720000
2.3,0.00020127126336985,-0.719959070611271,6.44160668923942e-06,4.10618158834325e-05,0.000159406041996608,-114.772350237557,-0.0182954060820175,pto_damping_loss,0.6,1.5,6,113,3,720000
2.4,0.000243773459042825,-0.719942154840709,7.65285205928326e-06,5.85463520780369e-05,0.000190529395638522,-137.181164859736,-0.026137044433714,pto_damping_loss,0.6,1.5,6,113,3,720000
2.5,0.000291341119880218,-0.719922226485352,8.9740465881524e-06,7.91921333764107e-05,0.000222509806255509,-160.207060503966,-0.035647641993502,pto_damping_loss,0.6,1.5,6,113,3,720000
