time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,pto_damping_loss,0.6,1.1,8.5,53,11,720000
0.1,-2.20036013653902e-10,-0.720000000336068,-1.01790030819278e-11,-3.55251728255884e-10,-1.44625417708927e-08,0.0104130300750427,-1.50598882421867e-10,pto_damping_loss,0.6,1.1,8.5,53,11,720000
0.2,-4.34730532876876e-09,-0.72000000655154,-1.98627461548012e-10,-6.93087432566906e-09,-1.47226354063053e-07,0.106002974925399,-1.56064315181037e-08,pto_damping_loss,0.6,1.1,8.5,53,11,720000
0.3,-2.53703658082776e-08,-0.720000037810202,-1.14634617973168e-09,-4.00141665160825e-08,-5.79441744768418e-07,0.41719805623326,-2.41741969617793e-07,pto_damping_loss,0.6,1.1,8.5,53,11,720000
0.4,-8.99618130925236e-08,-0.720000132483776,-4.01206753429916e-09,-1.40250771022505e-07,-1.5289680142618e-06,1.10085697026849,-1.68317509581768e-06,pto_damping_loss,0.6,1.1,8.5,53,11,720000
0.5,-2.40134664745497e-07,-0.720000349672549,-1.054814660465e-08,-3.70260508279689e-07,-3.21027161316673e-06,2.31139556148006,-7.42020755781901e-06,pto_damping_loss,0.6,1.1,8.5,53,11,720000
0.6,-5.31988541227901e-07,-0.720000767415669,-2.2970163281922e-08,-8.12708048596683e-07,-5.80574846656324e-06,4.18013889592554,-2.42688349850411e-05,pto_damping_loss,0.6,1.1,8.5,53,11,720000
0.7,-1.03207907985565e-06,-0.720001478893867,-4.37223922119394e-08,-1.56621945296834e-06,-9.45067445200115e-06,6.80448560544082,-6.43069782703491e-05,pto_damping_loss,0.6,1.1,8.5,53,11,720000
0.8,-1.81220790765049e-06,-0.720002587640991,-7.51943186803957e-08,-2.7402616050602e-06,-1.42259832576888e-05,10.2427079455358,-0.000145712591746588,pto_damping_loss,0.6,1.1,8.5,53,11,720000
0.9,-2.94323832206081e-06,-0.720004202154875,-1.19431130609034e-07,-4.44944016297527e-06,-2.01527924861713e-05,14.5100105900434,-0.000292417232393292,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1,-4.48821488772791e-06,-0.720006429888468,-1.77860592177716e-07,-6.80721646773288e-06,-2.7186021472436e-05,19.5739354601539,-0.00053213742971982,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1.1,-6.49484221727809e-06,-0.720009370543185,-2.51042695877592e-07,-9.9189549540403e-06,-3.52076945069136e-05,25.3495400449777,-0.000892498861794347,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1.2,-8.98734413192906e-06,-0.720013108743139,-3.38441830602518e-07,-1.38743623550809e-05,-4.4021897105343e-05,31.6957659158469,-0.00139530774582245,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1.3,-1.19578387159804e-05,-0.720017706356465,-4.38222218042196e-07,-1.87395760544141e-05,-5.33530697299319e-05,38.4142102055509,-0.00204951603571702,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1.4,-1.5357533326041e-05,-0.720023194840106,-5.47071571848272e-07,-2.45492822080728e-05,-6.28483706475388e-05,45.2508268662279,-0.00284394073899629,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1.5,-1.90881826235036e-05,-0.720029568004726,-6.60061332638139e-07,-3.12992729619932e-05,-7.20840280799834e-05,51.9005002175879,-0.00374119711504979,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1.6,-2.29943203956407e-05,-0.720036775562999,-7.70552548092139e-07,-3.89398206341196e-05,-8.05752266667896e-05,58.0141632000884,-0.00467450434973125,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1.7,-2.68567721153295e-05,-0.720044717778478,-8.70154689721296e-07,-4.73701968480729e-05,-8.77890371939434e-05,63.2081067796391,-0.00554897883703649,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1.8,-3.03879031274849e-05,-0.720053241492714,-9.4874172553825e-07,-5.64346192613887e-05,-9.3159978873931e-05,67.0751847892302,-0.0062487227979297,pto_damping_loss,0.6,1.1,8.5,53,11,720000
1.9,-3.32289837440586e-05,-0.72006213777512,-9.9452696508671e-07,-6.59198702426245e-05,-9.61078411005723e-05,69.1976455924119,-0.00665043632712924,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2,-3.49499751441382e-05,-0.720071141404276,-9.94196354344059e-07,-7.55547929948158e-05,-9.60573426093565e-05,69.1612866787365,-0.00664344940980332,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2.1,-3.50519648618694e-05,-0.720079932344177,-9.33099122407384e-07,-8.50118236343954e-05,-9.24591029401329e-05,66.5705541168955,-0.00615505371587573,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2.2,-3.29724058073747e-05,-0.720088139321337,-7.95494592725133e-07,-9.39106597790409e-05,-8.48112946487291e-05,61.0641321470848,-0.00517892810399534,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2.3,-2.80932337056064e-05,-0.720095345541949,-5.64854035436788e-07,-0.000101824098844097,-7.26812676290573e-05,52.3305126929212,-0.00380344799819999,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2.4,-1.97518516370258e-05,-0.720101096515851,-2.24216207776473e-07,-0.000108286006078619,-5.57263975289152e-05,40.1230062208189,-0.00223591059471649,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2.5,-7.25487714649931e-06,-0.720104909879737,2.43405549033568e-07,-0.000112801296957874,-3.37134027782741e-05,24.2736500003573,-0.000818347339360896,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2.6,1.01055502884512e-05,-0.720106287037826,8.54568190516249e-07,-0.000114857743659841,-6.53539121435527e-06,4.70548167433559,-3.07521635937626e-05,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2.7,3.30332022023474e-05,-0.720104726366866,1.62490134371157e-06,-0.000113939343141313,2.57740659769461e-05,-18.5573275034015,-0.000478297783428466,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2.8,6.22073313053888e-05,-0.720099737664764,2.56857514746244e-06,-0.000109540916818078,6.30304775626198e-05,-45.3819438450861,-0.00286044559327577,pto_damping_loss,0.6,1.1,8.5,53,11,720000
2.9,9.82608663279642e-05,-0.720090857460974,3.69774431469126e-06,-0.000101183551268012,0.000104892155978851,-75.522352304773,-0.007921702357842,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3,0.000141757801761964,-0.720077664755003,5.02198210953952e-06,-8.84304381880281e-05,0.000150858577783644,-108.618176004224,-0.0163859835534507,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3.1,0.000193170424831293,-0.720059796708348,6.54772079666003e-06,-7.09026325974341e-05,0.000200273705185452,-144.197067733526,-0.0288788810318708,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3.2,0.000252857080121008,-0.720036963788985,8.27771764331334e-06,-4.82942233917242e-05,0.000252334438544971,-181.680795752378,-0.04584432159058,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3.3,0.000321041212240047,-0.720008963856888,1.02105674387403e-05,-2.03864018407689e-05,0.000306104197486966,-220.395022190615,-0.0674638413977802,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3.4,0.000397792444074007,-0.719975694686376,1.23402834441647e-05,1.2940077025494e-05,0.00036053144444935,-259.582640003531,-0.0935877041544488,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3.5,0.000483010438057931,-0.719937164446748,1.46559684495732e-05,5.16945172028015e-05,0.00041447277661936,-298.420399165938,-0.123687131442164,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3.6,0.000576412246674398,-0.719893499707023,1.71415960235178e-05,9.57684190947792e-05,0.000466720028807963,-336.038420741732,-0.156835861409164,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3.7,0.000677523783705981,-0.719844950592591,1.97759190490116e-05,0.000144930497546206,0.000516030659983851,-371.542075188372,-0.191727102271225,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3.8,0.000785675939308436,-0.719791892799726,2.25325183252061e-05,0.000198824866290302,0.000561160549069644,-404.035595330143,-0.226728836519144,pto_damping_loss,0.6,1.1,8.5,53,11,720000
3.9,0.000900005721816382,-0.719734826265675,2.53799985994945e-05,0.000256972581062592,0.000600898209660171,-432.646710955322,-0.259976634028414,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4,0.00101946264206511,-0.719674370393331,2.82823332180213e-05,0.00031877663039166,0.00063409935567938,-456.551536089153,-0.289499034868563,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4.1,0.00114282036919638,-0.719611255837773,3.11993520777775e-05,0.000383530354203647,0.000659720715678966,-474.998915288854,-0.313366624341095,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4.2,0.00126869348993886,-0.71954631297092,3.408736121779e-05,0.000450429160355929,0.000676852005072179,-487.333443651968,-0.329852618474564,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4.3,0.00139555900738333,-0.719480457247382,3.6899876693891e-05,0.000518585302642874,0.000684745022729368,-493.016416365144,-0.337590537229902,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4.4,0.00152178203228215,-0.719414671793743,3.95884507901147e-05,0.000587045385110021,0.000682838937831892,-491.644035238961,-0.335713690813957,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4.5,0.00164564496165343,-0.719349987631375,4.21035654854118e-05,0.000654810170627576,0.000670780968687872,-482.962297455267,-0.323961917726764,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4.6,0.0017653793164211,-0.719287462016538,4.43955666379923e-05,0.000720856199845812,0.00064844181907548,-466.878109734345,-0.30274329076266,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4.7,0.00187919933006393,-0.719228155437868,4.64156126291787e-05,0.00078415867220449,0.000615925419687229,-443.466302174803,-0.273142168284159,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4.8,0.00198533634860715,-0.719173107849574,4.81166131078065e-05,0.000843715004875407,0.000573572711643955,-412.972352383647,-0.236869671990671,pto_damping_loss,0.6,1.1,8.5,53,11,720000
4.9,0.00208207311970354,-0.719123314738393,4.94541367120858e-05,0.00089856846858574,0.000521959395225203,-375.810764562146,-0.196157959389978,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5,0.00216777711179543,-0.719079703623869,5.03872707960964e-05,0.000947831300386224,0.00046188774032655,-332.559173035115,-0.153605004958055,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5.1,0.00224093210620024,-0.719043111577015,5.08794207350662e-05,0.000990706710907252,0.000394372707991237,-283.94834975369,-0.111981479622006,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5.2,0.00230016743477062,-0.719014264313554,5.08990407709819e-05,0.00102650923515214,0.000320622759468369,-230.848386817225,-0.0740152468001602,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5.3,0.0023442843804401,-0.718993757377714,5.04202920563363e-05,0.00105468291869686,0.000242015828318387,-174.251396389238,-0.0421715960327771,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5.4,0.00237227940318152,-0.718982039883443,4.94236261150547e-05,0.00107481688250592,0.000160071002792359,-115.251122010498,-0.0184483626731649,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5.5,0.00238336398565605,-0.718979401224672,4.78962930648783e-05,0.00108665786684822,7.64165134710742e-05,-55.0198896991735,-0.00420442814237391,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5.6,0.00237698099885096,-0.718985961106707,4.58327735176835e-05,0.00109011941587571,-7.24534942212486e-06,5.21665158393041,-3.7796463539057e-05,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5.7,0.00235281755916661,-0.719001663188791,4.32351311816846e-05,0.00108528742782196,-8.91757465087317e-05,64.2065374862867,-0.00572566591108048,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5.8,0.00231081437981868,-0.719026272563944,4.01132801246277e-05,0.00107242186072844,-0.000167638570763631,120.699770949814,-0.0202339370935244,pto_damping_loss,0.6,1.1,8.5,53,11,720000
5.9,0.00225117161109423,-0.719059377236192,3.64851568916063e-05,0.00105195445008168,-0.000240940825993745,173.477394715497,-0.0417977867739948,pto_damping_loss,0.6,1.1,8.5,53,11,720000
6,0.00217435112107633,-0.719100393687274,3.23767838094599e-05,0.00102448236332687,-0.000307473402660088,221.380849915263,-0.0680687232072281,pto_damping_loss,0.6,1.1,8.5,53,11,720000
6.1,0.00208107510082465,-0.719148576553557,2.78222065250874e-05,0.000990757787912562,-0.000365751514622727,263.341090528362,-0.0963174027231492,pto_damping_loss,0.6,1.1,8.5,53,11,720000
6.2,0.00197232079942436,-0.719203032357477,2.28632867844807e-05,0.000951673525463202,-0.000414454012407095,298.406888933108,-0.123675932448245,pto_damping_loss,0.6,1.1,8.5,53,11,720000
6.3,0.00184931112105235,-0.719262737156978,1.7549331245567e-05,0.00090824474585276,-0.000452460732703802,325.771727546736,-0.14739891453998,pto_damping_loss,0.6,1.1,8.5,53,11,720000
6.4,0.00171350076531001,-0.719326557888703,1.1936539156556e-05,0.000861587141867731,-0.000478886986247442,344.798630098158,-0.165119576829953,pto_damping_loss,0.6,1.1,8.5,53,11,720000
