time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,pto_damping_loss,0.6,1.6,10,358,12,720000
0.1,1.98956117851348e-10,-0.720000000208323,8.76781267583433e-12,-2.16702873071361e-10,-8.12523580939152e-09,0.00585016978276201,-4.75340090099181e-11,pto_damping_loss,0.6,1.6,10,358,12,720000
0.2,3.98731109807378e-09,-0.720000003257688,1.72628774463451e-10,-3.37402322884121e-09,-6.53120395783087e-08,0.0470246684963827,-3.07127700999259e-09,pto_damping_loss,0.6,1.6,10,358,12,720000
0.3,2.36079917955424e-08,-0.72000001523741,1.00612030551654e-09,-1.5686619077703e-08,-1.91819076594493e-07,0.138109735148035,-2.6492081864806e-08,pto_damping_loss,0.6,1.6,10,358,12,720000
0.4,8.51460091832184e-08,-0.720000041738778,3.56271608253554e-09,-4.25544725891675e-08,-3.44059257555248e-07,0.247722665439778,-8.5231276350817e-08,pto_damping_loss,0.6,1.6,10,358,12,720000
0.5,2.3184121056394e-07,-0.720000080840638,9.49834369524991e-09,-8.10041970138913e-08,-3.96287910569938e-07,0.285327295610355,-1.13071757805999e-07,pto_damping_loss,0.6,1.6,10,358,12,720000
0.6,5.25569007118754e-07,-0.720000115513404,2.10299026493644e-08,-1.11509304855533e-07,-1.4552296162138e-07,0.104776532367392,-1.52473912985213e-08,pto_damping_loss,0.6,1.6,10,358,12,720000
0.7,1.04687222405031e-06,-0.720000107218816,4.08220011622929e-08,-9.11003389263297e-08,6.7016948308976e-07,-0.48252202782462,-3.23371537966648e-07,pto_damping_loss,0.6,1.6,10,358,12,720000
0.8,1.89410528544618e-06,-0.71999999139021,7.18445155597656e-08,5.148241313438e-08,2.3510745230923e-06,-1.69277365662644,-3.97983701745623e-06,pto_damping_loss,0.6,1.6,10,358,12,720000
0.9,3.18205705740522e-06,-0.719999674669683,1.17232284740959e-07,4.18717975192204e-07,5.218702884435e-06,-3.75746607679319,-1.96090990531273e-05,pto_damping_loss,0.6,1.6,10,358,12,720000
1,5.04011867026012e-06,-0.719999033527884,1.80160424581904e-07,1.14572948861701e-06,9.60253713070402e-06,-6.91382673410687,-6.63902779295154e-05,pto_damping_loss,0.6,1.6,10,358,12,720000
1.1,7.60985575516901e-06,-0.719997914018045,2.63734972098047e-07,2.40049726970409e-06,1.58285103238168e-05,-11.3965274331481,-0.000180390052131246,pto_damping_loss,0.6,1.6,10,358,12,720000
1.2,1.10418008686807e-05,-0.719996132628363,3.70892804246042e-07,4.38292394007488e-06,2.42072330049096e-05,-17.4292077635349,-0.000421912893422868,pto_damping_loss,0.6,1.6,10,358,12,720000
1.3,1.54913674946536e-05,-0.719993478314628,5.04305575255504e-07,7.32267782419116e-06,3.50212972510166e-05,-25.215334020732,-0.000883073708023726,pto_damping_loss,0.6,1.6,10,358,12,720000
1.4,2.11139234366847e-05,-0.719989715787197,6.6628600705745e-07,1.14757363517835e-05,4.85121214054935e-05,-34.9287274119552,-0.00169446666474816,pto_damping_loss,0.6,1.6,10,358,12,720000
1.5,2.80591787471805e-05,-0.719984590048888,8.58697894829955e-07,1.71196269687317e-05,6.48672326900136e-05,-46.7044075368096,-0.00302958567133945,pto_damping_loss,0.6,1.6,10,358,12,720000
1.6,3.64651064273612e-05,-0.719977832097715,1.08287205896517e-06,2.45474504810663e-05,8.42087505703466e-05,-60.6303004106494,-0.00510560184428556,pto_damping_loss,0.6,1.6,10,358,12,720000
1.7,4.64516222857582e-05,-0.719969165655204,1.33952931831173e-06,3.40608316785401e-05,0.000106583495720506,-76.7401169187639,-0.00817922992320219,pto_damping_loss,0.6,1.6,10,358,12,720000
1.8,5.81142224983176e-05,-0.719958314757932,1.62870945167959e-06,4.59619697312679e-05,0.000131954883308028,-95.0075159817798,-0.0125367056847613,pto_damping_loss,0.6,1.6,10,358,12,720000
1.9,7.15177357383017e-05,-0.719945012042466,1.94970321187999e-06,6.05449697553575e-05,0.000160196653237371,-115.341590330907,-0.0184773367500873,pto_damping_loss,0.6,1.6,10,358,12,720000
2,8.66903065420381e-05,-0.719929007548114,2.30098347449756e-06,7.80866418484435e-05,0.000191088499784536,-137.583719844865,-0.0262906666199313,pto_damping_loss,0.6,1.6,10,358,12,720000
2.1,0.000103617694036625,-0.71991007785152,2.68013170942525e-06,9.88369623499522e-05,0.0002243137079261,-161.505869706791,-0.03622798048576,pto_damping_loss,0.6,1.6,10,358,12,720000
2.2,0.00012223794530337,-0.719888035333028,3.08375694601743e-06,0.000123009404422018,0.000259458928824348,-186.81042875353,-0.0484696337376082,pto_damping_loss,0.6,1.6,10,358,12,720000
2.3,0.000142436483707578,-0.719862737361119,3.50740592141591e-06,0.000150771358177874,0.000296016217682783,-213.131676731603,-0.0630904328144786,pto_damping_loss,0.6,1.6,10,358,12,720000
2.4,0.000164041638944655,-0.719834095169695,3.94546486637664e-06,0.000182234871416883,0.0003333874238601,-240.038945179271,-0.080025965559413,pto_damping_loss,0.6,1.6,10,358,12,720000
2.5,0.00018682063880882,-0.71980208219642,4.39105522029051e-06,0.000217447948925293,0.000370890980696303,-267.041506101338,-0.099043286084543,pto_damping_loss,0.6,1.6,10,358,12,720000
2.6,0.000210476085332178,-0.719766741647366,4.83592739311264e-06,0.000256386650870058,0.000407771099300334,-293.59519149624,-0.119719633985714,pto_damping_loss,0.6,1.6,10,358,12,720000
2.7,0.000234642952003079,-0.719728193054646,5.27035844898892e-06,0.000298948229060838,0.000443209326876917,-319.110715351379,-0.141432845350096,pto_damping_loss,0.6,1.6,10,358,12,720000
2.8,0.000258886164495781,-0.719686637599015,5.68306119155591e-06,0.000344945533570784,0.000476338382298007,-342.963635254564,-0.163366743204203,pto_damping_loss,0.6,1.6,10,358,12,720000
2.9,0.000282698862662203,-0.719642361979894,6.06111345816408e-06,0.000394102910781086,0.000506258126112329,-364.505850800876,-0.184534048983432,pto_damping_loss,0.6,1.6,10,358,12,720000
3,0.000305501482301686,-0.719595740631522,6.38991732479901e-06,0.000446053796506609,0.000532053458051678,-383.078489797207,-0.203818235201818,pto_damping_loss,0.6,1.6,10,358,12,720000
3.1,0.000326641835888584,-0.719547236106937,6.65319823283223e-06,0.000500340183667074,0.000552813863975005,-398.025982062002,-0.220034281106141,pto_damping_loss,0.6,1.6,10,358,12,720000
3.2,0.000345396405883871,-0.719497397481856,6.83305365496804e-06,0.000556414112451069,0.000567654259523608,-408.711066856997,-0.232006578015812,pto_damping_loss,0.6,1.6,10,358,12,720000
3.3,0.000360973086565504,-0.719446856668409,6.91005976001908e-06,0.000613641291937476,0.000575736703907222,-414.530426813199,-0.238660381602685,pto_damping_loss,0.6,1.6,10,358,12,720000
3.4,0.000372515615378763,-0.719396322573633,6.86344262114236e-06,0.000671306916008371,0.000576292488964276,-414.930592054278,-0.23912138364238,pto_damping_loss,0.6,1.6,10,358,12,720000
3.5,0.000379109918824494,-0.719346573089275,6.67131791438356e-06,0.000728623683912029,0.000568644050835432,-409.42371660151,-0.23281636071638,pto_damping_loss,0.6,1.6,10,358,12,720000
3.6,0.000379792558730836,-0.719298444955776,6.31099990975718e-06,0.000784741978303845,0.000552226109070931,-397.602798531069,-0.219566646388526,pto_damping_loss,0.6,1.6,10,358,12,720000
3.7,0.000373561402194295,-0.719252821603657,5.75937705290783e-06,0.000838762092758722,0.000526605415142359,-379.155898902497,-0.199665549545224,pto_damping_loss,0.6,1.6,10,358,12,720000
3.8,0.000359388554427213,-0.719210619136824,4.99334779753624e-06,0.000889748338768531,0.000491498492806924,-353.878914820984,-0.173930953270664,pto_damping_loss,0.6,1.6,10,358,12,720000
3.9,0.000336235492208103,-0.719172770682682,3.99030682653239e-06,0.000936744801577554,0.000446786779003606,-321.686480882595,-0.143725266642539,pto_damping_loss,0.6,1.6,10,358,12,720000
4,0.000303070222514753,-0.719140209390783,2.72866864816673e-06,0.000978792457503694,0.000392528626893869,-282.620611363585,-0.110936680510454,pto_damping_loss,0.6,1.6,10,358,12,720000
4.1,0.000258886173688004,-0.719113850411997,1.18841301386471e-06,0.00101494731528923,0.000328967711503583,-236.856752282579,-0.077918223752571,pto_damping_loss,0.6,1.6,10,358,12,720000
4.2,0.000202722413584624,-0.719094572232009,-6.48365117052103e-07,0.00104429920299731,0.000256537480570768,-184.706986010952,-0.0473842648350698,pto_damping_loss,0.6,1.6,10,358,12,720000
4.3,0.000133684689408967,-0.719083197763524,-2.7969190889971e-06,0.00106599079214832,0.000175861414345127,-126.620218328491,-0.0222676106799371,pto_damping_loss,0.6,1.6,10,358,12,720000
4.4,5.09667056156302e-05,-0.719080475619702,-5.26934525287905e-06,0.00107923643379067,8.77489923634022e-05,-63.1792745016497,-0.00554391767577055,pto_damping_loss,0.6,1.6,10,358,12,720000
4.5,-4.61289933763591e-05,-0.719087061995921,-8.07412520335277e-06,0.0010833403779978,-6.81259433420166e-06,4.90506792062524,-3.34162379249258e-05,pto_damping_loss,0.6,1.6,10,358,12,720000
4.6,-0.000158171184608856,-0.719103503577426,-1.12157295377325e-05,0.00107771395911117,-0.000106670808170263,76.8029818825895,-0.00819263614730192,pto_damping_loss,0.6,1.6,10,358,12,720000
4.7,-0.000285581799933796,-0.71913022186753,-1.46942939415023e-05,0.00106189135336467,-0.00021052390022325,151.57720816074,-0.0319106250469504,pto_damping_loss,0.6,1.6,10,358,12,720000
4.8,-0.000428620000941075,-0.719167499295992,-1.85053746267944e-05,0.00103554355202203,-0.000316940395806846,228.197084980929,-0.072324874435824,pto_damping_loss,0.6,1.6,10,358,12,720000
4.9,-0.00058736897287428,-0.719215467421492,-2.26397860599788e-05,0.000998490239839669,-0.000424381420696264,305.554622901309,-0.129671704967169,pto_damping_loss,0.6,1.6,10,358,12,720000
5,-0.000761725794296215,-0.719274097489066,-2.70835198309288e-05,0.000950709322984652,-0.000531225296086398,382.482213182206,-0.203184226945498,pto_damping_loss,0.6,1.6,10,358,12,720000
5.1,-0.000951394598466646,-0.719343193544798,-3.18177397665906e-05,0.000892343909562587,-0.000635793798650452,457.771535028324,-0.291048303169707,pto_damping_loss,0.6,1.6,10,358,12,720000
5.2,-0.00115588309166043,-0.719422388249896,-3.6818845283968e-05,0.000823706606556996,-0.000736379481268137,530.193226513058,-0.390423413111565,pto_damping_loss,0.6,1.6,10,358,12,720000
5.3,-0.00137450234440513,-0.719511141477039,-4.20585927764121e-05,0.00074528105623065,-0.000831273478255438,598.516904343914,-0.497531228868643,pto_damping_loss,0.6,1.6,10,358,12,720000
5.4,-0.00160636963556359,-0.719608741716481,-4.75042637268022e-05,0.000657720690175704,-0.000918793272087952,661.531155903323,-0.607810375320539,pto_damping_loss,0.6,1.6,10,358,12,720000
5.5,-0.00185041401734365,-0.719714310269815,-5.31188683473677e-05,0.000561844728022532,-0.00099730997058893,718.063178824028,-0.716131567753985,pto_damping_loss,0.6,1.6,10,358,12,720000
5.6,-0.00210538419101987,-0.719826808167547,-5.88613748615463e-05,0.000458631488814683,-0.00106527472676387,766.997803269987,-0.817063375306926,pto_damping_loss,0.6,1.6,10,358,12,720000
5.7,-0.00236985824517065,-0.719945045713082,-6.46869569634214e-05,0.000349209115524433,-0.00112124401944448,807.295694000023,-0.905175468820807,pto_damping_loss,0.6,1.6,10,358,12,720000
5.8,-0.0026422548140507,-0.720067694530293,-7.05472553053366e-05,0.000234843837276387,-0.00116390359302696,838.010586979408,-0.975363533179964,pto_damping_loss,0.6,1.6,10,358,12,720000
5.9,-0.00292084526306273,-0.720193301974135,-7.63906527725492e-05,0.000116925910559403,-0.00119209092084237,858.305463006504,-1.02317814975946,pto_damping_loss,0.6,1.6,10,358,12,720000
6,-0.00320376659696242,-0.720320307751404,-8.21625674326026e-05,-3.04660822310167e-06,-0.00120481610235382,867.467593694746,-1.04513892515355,pto_damping_loss,0.6,1.6,10,358,12,720000
6.1,-0.00348903490646291,-0.720447062589933,-8.78057709812398e-05,-0.000123486098774402,-0.00120128112473209,864.922409807104,-1.03901496525907,pto_damping_loss,0.6,1.6,10,358,12,720000
6.2,-0.00377455930906072,-0.720571848786879,-9.32607438219865e-05,-0.000242735454332868,-0.00118089741217766,850.246136767913,-1.00405346262328,pto_damping_loss,0.6,1.6,10,358,12,720000
6.3,-0.00405815648648085,-0.720692902456538,-9.8466080216184e-05,-0.000359089824184693,-0.00114330155219719,823.177117581977,-0.941139676264685,pto_damping_loss,0.6,1.6,10,358,12,720000
6.4,-0.00433756605902577,-0.720808437284514,-0.000103358957890594,-0.000470819831149023,-0.0010883690303982,783.6257018867,-0.852873945357535,pto_damping_loss,0.6,1.6,10,358,12,720000
6.5,-0.00461046715103492,-0.7209166695738,-0.000107875685852706,-0.000576196053442527,-0.00101622573041355,731.682525897756,-0.74355460931128,pto_damping_loss,0.6,1.6,10,358,12,720000
6.6,-0.00487449657749706,-0.721015844340492,-0.000111952341823032,-0.000673514531840174,-0.000927256871915411,667.624947779094,-0.619059820690333,pto_damping_loss,0.6,1.6,10,358,12,720000
6.7,-0.00512726910793431,-0.721104262179452,-0.000115525506671047,-0.000761123026178423,-0.000822112977537689,591.921343827135,-0.486626218441837,pto_damping_loss,0.6,1.6,10,358,12,720000
6.8,-0.0053664002319243,-0.72118030657629,-0.000118533097703951,-0.000837447700706579,-0.000701712390162915,505.232920917296,-0.354528200525866,pto_damping_loss,0.6,1.6,10,358,12,720000
6.9,-0.00558953175750185,-0.721242471291404,-0.00012091529591142,-0.000901019867420122,-0.000567239816577485,408.412667935789,-0.231667926847818,pto_damping_loss,0.6,1.6,10,358,12,720000
7,-0.00579436042074916,-0.721289387388467,-0.000122615554743556,-0.000950502363220312,-0.000420140362179054,302.501060768918,-0.127092905231001,pto_damping_loss,0.6,1.6,10,358,12,720000
7.1,-0.00597866947902411,-0.721319849427058,-0.000123581670216349,-0.0009847150843834,-0.000262108552499861,188.7181577999,-0.0494646431713722,pto_damping_loss,0.6,1.6,10,358,12,720000
7.2,-0.00614036301345206,-0.721332840291435,-0.00012376688467979,-0.00100265915492774,-9.507191621421e-05,68.4517796742298,-0.00650784186190194,pto_damping_loss,0.6,1.6,10,358,12,720000
7.3,-0.00627750239491299,-0.721327554089939,-0.000123130990043746,-0.00100353916895274,7.88311669403659e-05,-56.7584401970633,-0.00447433407444947,pto_damping_loss,0.6,1.6,10,358,12,720000
7.4,-0.00638834409156821,-0.721303416536866,-0.000121641391200418,-0.000986782925811907,0.000257279473208897,-185.241220710405,-0.0476587636809459,pto_damping_loss,0.6,1.6,10,358,12,720000
7.5,-0.00647137773677142,-0.721260102225706,-0.000119274087297912,-0.000952058075603593,0.000437802698033127,-315.21794258385,-0.138003265731661,pto_damping_loss,0.6,1.6,10,358,12,720000
7.6,-0.00652536315617272,-0.721197548222637,-0.000116014527778358,-0.000899285114653511,0.000617820625805662,-444.830850580076,-0.274825674483048,pto_damping_loss,0.6,1.6,10,358,12,720000
7.7,-0.0065493648927938,-0.721115963455787,-0.000111858301916636,-0.000828646219004529,0.00079468708676823,-572.174702473125,-0.454699847430846,pto_damping_loss,0.6,1.6,10,358,12,720000
7.8,-0.00654278268662487,-0.721015833448991,-0.000106811625028925,-0.000740589479538314,0.000965737808833588,-695.331222360181,-0.671507651095702,pto_damping_loss,0.6,1.6,10,358,12,720000
7.9,-0.00650537637405971,-0.720897920049481,-0.000100891591426342,-0.000635828204672022,0.00112834101371146,-812.405529872251,-0.916670479120854,pto_damping_loss,0.6,1.6,10,358,12,720000
8,-0.00643728377954728,-0.720763255923831,-9.41261732489144e-05,-0.000515335083260478,0.00127994938068377,-921.563554092312,-1.17955470032119,pto_damping_loss,0.6,1.6,10,358,12,720000
8.1,-0.00633903037772868,-0.720613133742592,-8.65539550456487e-05,-0.000380331147287563,0.00141815182480629,-1021.06931386053,-1.44803131070501,pto_damping_loss,0.6,1.6,10,358,12,720000
8.2,-0.00621152980239958,-0.720449090134931,-7.82236057494026e-05,-0.000232269635430426,0.00154072342422663,-1109.32086544317,-1.70915664237164,pto_damping_loss,0.6,1.6,10,358,12,720000
8.3,-0.00605607465519593,-0.720272884664034,-6.91931018188054e-05,-7.28150275626933e-05,0.00164567179540526,-1184.88369269178,-1.9499296738985,pto_damping_loss,0.6,1.6,10,358,12,720000
8.4,-0.00587431750187335,-0.720086474243722,-5.95287270271516e-05,9.61823113020461e-05,0.00173127826278199,-1246.52034920303,-2.15807358469061,pto_damping_loss,0.6,1.6,10,358,12,720000
8.5,-0.00566824241218172,-0.719891983578123,-4.9303884922438e-05,0.00027271527976835,0.00179613230328324,-1293.21525836393,-2.32278570064624,pto_damping_loss,0.6,1.6,10,358,12,720000
8.6,-0.00544012787181193,-0.719691672351271,-3.85977686792757e-05,0.000454652241890837,0.00183915796310506,-1324.19373343564,-2.43540144954197,pto_damping_loss,0.6,1.6,10,358,12,720000
8.7,-0.00519250234130219,-0.719487900013739,-2.74939393418273e-05,0.000639771426214567,0.0018596312360916,-1338.93448998595,-2.48992440065825,pto_damping_loss,0.6,1.6,10,358,12,720000
8.8,-0.00492809412728372,-0.719283089101953,-1.60788669035531e-05,0.00082579658230973,0.00185718774641345,-1337.17517741768,-2.48338535430836,pto_damping_loss,0.6,1.6,10,358,12,720000
8.9,-0.00464977753890475,-0.719079688077638,-4.44048905932175e-06,0.0010104329089213,0.00183182047539577,-1318.91074228495,-2.41600770293702,pto_damping_loss,0.6,1.6,10,358,12,720000
9,-0.00436051750436316,-0.718880134685978,7.33316022018923e-06,0.00119140226272576,0.00178386769234843,-1284.38473849087,-2.29117243953925,pto_damping_loss,0.6,1.6,10,358,12,720000
9.1,-0.00406331490339514,-0.718686820799999,1.9155205712379e-05,0.00136647669374491,0.00171399166917069,-1234.07400180289,-2.1151925582303,pto_damping_loss,0.6,1.6,10,358,12,720000
9.2,-0.00376115482333383,-0.718502059647019,3.09410310545642e-05,0.00153350943153093,0.00162314915493302,-1168.66739155177,-1.89692148899503,pto_damping_loss,0.6,1.6,10,358,12,720000
9.3,-0.00345695976957738,-0.718328056203255,4.26091954472644e-05,0.00169046256182552,0.00151255493721179,-1089.03955479249,-1.64723215542031,pto_damping_loss,0.6,1.6,10,358,12,720000
9.4,-0.00315354956531768,-0.718166881400318,5.4082149730498e-05,0.00183543078090666,0.00138364010182029,-996.220873310604,-1.37841115058298,pto_damping_loss,0.6,1.6,10,358,12,720000
9.5,-0.00285360927771704,-0.718020450620063,6.52867464004323e-05,0.0019666607868583,0.00123800680568145,-891.364900090644,-1.10351581265779,pto_damping_loss,0.6,1.6,10,358,12,720000
9.6,-0.00255966603300261,-0.717890506769507,7.61545496507585e-05,0.0020825660547586,0.00107738148781918,-775.71467122981,-0.835740626612741,pto_damping_loss,0.6,1.6,10,358,12,720000
9.7,-0.00227407506122631,-0.71777860803622,8.6621962032303e-05,0.00218173693666554,0.000903568455219937,-650.569287758352,-0.587833886353348,pto_damping_loss,0.6,1.6,10,358,12,720000
