time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,pto_damping_loss,0.8,1.5,6,197,20,960000
0.1,3.99941722248251e-11,-0.719999999985593,1.81518782539368e-12,1.60985758351567e-11,7.88526013470675e-10,-0.000756984972931862,-5.96902342963168e-13,pto_damping_loss,0.8,1.5,6,197,20,960000
0.2,9.11444670712393e-10,-0.719999999564116,4.09889428333696e-11,4.76619870553567e-10,1.13337557345962e-08,-0.0108804055052123,-1.23315858289433e-10,pto_damping_loss,0.8,1.5,6,197,20,960000
0.3,5.8630712296479e-09,-0.719999996799327,2.61390155859717e-10,3.47127118834983e-09,5.69542525810477e-08,-0.0546760824778054,-3.11403541158313e-09,pto_damping_loss,0.8,1.5,6,197,20,960000
0.4,2.26078480320316e-08,-0.71999998655982,9.96908753370416e-10,1.45091224603912e-08,1.80665716133673e-07,-0.173439087488326,-3.13344969466492e-08,pto_damping_loss,0.8,1.5,6,197,20,960000
0.5,6.50226085755948e-08,-0.719999958984534,2.82955813807979e-09,4.41502034427658e-08,4.39542052963952e-07,-0.421960370845391,-1.85469327670814e-07,pto_damping_loss,0.8,1.5,6,197,20,960000
0.6,1.54136114795094e-07,-0.719999898449903,6.60570314911711e-09,1.09106026377646e-07,8.98289964856159e-07,-0.862358366261911,-7.74647866522827e-07,pto_damping_loss,0.8,1.5,6,197,20,960000
0.7,3.1822591926765e-07,-0.71999978318258,1.34055205822564e-08,2.32659525847474e-07,1.62249459228048e-06,-1.55759480858926,-2.52718915390021e-06,pto_damping_loss,0.8,1.5,6,197,20,960000
0.8,5.9204420833739e-07,-0.719999585474607,2.44721759811229e-08,4.44454535697393e-07,2.67292971822449e-06,-2.56601252949551,-6.85877114742494e-06,pto_damping_loss,0.8,1.5,6,197,20,960000
0.9,1.01528727967934e-06,-0.719999272382402,4.11124597252087e-08,7.79785634732359e-07,4.1012305899753e-06,-3.93718136637629,-1.61472886580632e-05,pto_damping_loss,0.8,1.5,6,197,20,960000
1,1.63043440223325e-06,-0.719998806793015,6.45808657190701e-08,1.27851573812659e-06,5.94669840922643e-06,-5.70883047285736,-3.39486930914842e-05,pto_damping_loss,0.8,1.5,6,197,20,960000
1.1,2.48006290065566e-06,-0.719998148763707,9.59571037362423e-08,1.98372132269053e-06,8.23400589162545e-06,-7.9046456559604,-6.50868989023894e-05,pto_damping_loss,0.8,1.5,6,197,20,960000
1.2,3.60374339965984e-06,-0.719997257049549,1.360252658705e-07,2.94015209941982e-06,1.0971789527744e-05,-10.5329179466342,-0.000115564958823469,pto_damping_loss,0.8,1.5,6,197,20,960000
1.3,5.03465161022656e-06,-0.719996090723257,1.8516243485423e-07,4.19259990219923e-06,1.41522748999705e-05,-13.5861839039716,-0.000192275409450561,pto_damping_loss,0.8,1.5,6,197,20,960000
