time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,pto_damping_loss,0.8,1.6,10,302,1,960000
0.1,-2.28582619915697e-10,-0.720000000062967,-9.7841805223963e-12,-7.53012427196808e-11,-3.70465182315647e-09,0.00355646575023024,-1.3175467325584e-11,pto_damping_loss,0.8,1.6,10,302,1,960000
0.2,-4.49225098447649e-09,-0.720000001960017,-1.88382600169162e-10,-2.25425330385948e-09,-5.37638771607879e-08,0.0516133220743562,-2.77493230786587e-09,pto_damping_loss,0.8,1.6,10,302,1,960000
0.3,-2.6224761299726e-08,-0.720000014595655,-1.07986519827214e-09,-1.65402425323935e-08,-2.7253783163397e-07,0.261636318368612,-7.13057948848765e-08,pto_damping_loss,0.8,1.6,10,302,1,960000
0.4,-9.34174150311534e-08,-0.720000062005443,-3.76595920338224e-09,-6.96611607014016e-08,-8.72798342160452e-07,0.837886408474035,-7.31305868234913e-07,pto_damping_loss,0.8,1.6,10,302,1,960000
0.5,-2.51550166219441e-07,-0.72000019135621,-9.89737936812766e-09,-2.13757565380899e-07,-2.14680875435655e-06,2.06093640418228,-4.42443631467062e-06,pto_damping_loss,0.8,1.6,10,302,1,960000
0.6,-5.64533238190814e-07,-0.720000479324227,-2.16181517822281e-08,-5.33248046546174e-07,-4.44322499196737e-06,4.26549599228868,-1.89525583960737e-05,pto_damping_loss,0.8,1.6,10,302,1,960000
0.7,-1.11417136139225e-06,-0.720001036225888,-4.14259194241998e-08,-1.14920363407186e-06,-8.14219627989252e-06,7.81650842869677,-6.36435458498833e-05,pto_damping_loss,0.8,1.6,10,302,1,960000
0.8,-1.99874708357868e-06,-0.720002008012976,-7.20146201789908e-08,-2.22138137001031e-06,-1.36340279400208e-05,13.0886668224199,-0.000178451249154496,pto_damping_loss,0.8,1.6,10,302,1,960000
0.9,-3.33102566549618e-06,-0.720003576478849,-1.16128404562461e-07,-3.94833328007275e-06,-2.1301747577925e-05,20.449677674808,-0.000435613871878688,pto_damping_loss,0.8,1.6,10,302,1,960000
1,-5.23563315842257e-06,-0.720005957918659,-1.7643422167448e-07,-6.56589419609221e-06,-3.15056239919626e-05,30.245399032284,-0.00095290016939801,pto_damping_loss,0.8,1.6,10,302,1,960000
1.1,-7.84555939428719e-06,-0.720009400311042,-2.55406302232922e-07,-1.03441476822893e-05,-4.4567924981977e-05,42.785207982698,-0.00190684793971117,pto_damping_loss,0.8,1.6,10,302,1,960000
1.2,-1.12975400394358e-05,-0.720014179003115,-3.55211804189995e-07,-1.55828585211601e-05,-6.07574970068931e-05,58.3271971266173,-0.00354381450484091,pto_damping_loss,0.8,1.6,10,302,1,960000
1.3,-1.57262160988723e-05,-0.720020590911044,-4.7759032436707e-07,-2.26053787989052e-05,-8.02748363619913e-05,77.0638429075115,-0.00618628737882669,pto_damping_loss,0.8,1.6,10,302,1,960000
1.4,-2.1257157671753e-05,-0.720028947340548,-6.23726016010794e-07,-3.17511284342476e-05,-0.000103238706114108,99.1091578695437,-0.0102319012225106,pto_damping_loss,0.8,1.6,10,302,1,960000
