time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,pto_damping_loss,0.2,1.5,6,150,10,240000
0.1,7.75846339656294e-11,-0.719999999894828,3.61649086358851e-12,1.09270504739824e-10,4.43065666923858e-09,-0.00106335760061729,-4.71137244496051e-12,pto_damping_loss,0.2,1.5,6,150,10,240000
0.2,1.5571252587222e-09,-0.71999999796655,7.18231482716972e-11,2.11269697923345e-09,4.47181654849435e-08,-0.0107323597163863,-4.79931437841303e-10,pto_damping_loss,0.2,1.5,6,150,10,240000
0.3,9.14709155230574e-09,-0.719999988366514,4.17936311823246e-10,1.20857812945864e-08,1.73815619043166e-07,-0.041715748570361,-7.25084866160638e-09,pto_damping_loss,0.2,1.5,6,150,10,240000
0.4,3.24644820402464e-08,-0.719999959696842,1.46660783633357e-09,4.18671531108084e-08,4.50992906531601e-07,-0.108238297567585,-4.88147044180372e-08,pto_damping_loss,0.2,1.5,6,150,10,240000
0.5,8.62274247603198e-08,-0.719999895164847,3.84363412138611e-09,1.08894658816771e-07,9.2616604775731e-07,-0.222279851461752,-2.05868051524413e-07,pto_damping_loss,0.2,1.5,6,150,10,240000
0.6,1.88858340202608e-07,-0.719999774112914,8.28942172027633e-09,2.3460831089258e-07,1.6276559232593e-06,-0.390637421582228,-6.35823313085053e-07,pto_damping_loss,0.2,1.5,6,150,10,240000
0.7,3.5962116575707e-07,-0.719999574497102,1.55097143430468e-08,4.41868287491724e-07,2.55462539538718e-06,-0.613110094892921,-1.5662666185817e-06,pto_damping_loss,0.2,1.5,6,150,10,240000
0.8,6.14648764344418e-07,-0.719999275919672,2.59887793715837e-08,7.51807113462648e-07,3.67293566810056e-06,-0.881504560344133,-3.23770954128127e-06,pto_damping_loss,0.2,1.5,6,150,10,240000
0.9,9.62253134158163e-07,-0.719998862969717,3.97906327854977e-08,1.18037936158978e-06,4.91297327872223e-06,-1.17911358689334,-5.7929535449853e-06,pto_damping_loss,0.2,1.5,6,150,10,240000
1,1.3978480964803e-06,-0.719998328720852,5.63682500670983e-08,1.73476801352e-06,6.16892317118085e-06,-1.4805415610834,-9.13334714206364e-06,pto_damping_loss,0.2,1.5,6,150,10,240000
