time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,pto_damping_loss,0.6,1.5,6,163,13,720000
0.1,-3.4647639016331e-11,-0.720000000409765,-1.6496229217928e-12,-4.3235497018098e-10,-1.69864413590696e-08,0.0122302377785301,-2.07748216832478e-10,pto_damping_loss,0.6,1.5,6,163,13,720000
0.2,-2.85762904536659e-10,-0.720000007268528,-1.4190370068367e-11,-7.6780413556796e-09,-1.5736830711029e-07,0.11330518111941,-1.78306445395862e-08,pto_damping_loss,0.6,1.5,6,163,13,720000
0.3,2.55663329651091e-10,-0.720000038671241,4.44368705089368e-12,-4.08783400454584e-08,-5.5948900454193e-07,0.402832083270192,-2.25380121266391e-07,pto_damping_loss,0.6,1.5,6,163,13,720000
0.4,7.77655990320441e-09,-0.720000124550964,3.21015344593552e-10,-1.31742486555966e-07,-1.32388755344688e-06,0.953199038481751,-1.26192834300352e-06,pto_damping_loss,0.6,1.5,6,163,13,720000
0.5,3.97147638985401e-08,-0.72000030060758,1.67812754025939e-09,-3.18136202014275e-07,-2.46604977174589e-06,1.77555583565703,-4.37860906324409e-06,pto_damping_loss,0.6,1.5,6,163,13,720000
0.6,1.32004371042436e-07,-0.72000059920105,5.56988818097777e-09,-6.34407118860149e-07,-3.89925854219747e-06,2.80746615038216,-1.09470363688079e-05,pto_damping_loss,0.6,1.5,6,163,13,720000
0.7,3.46522398557433e-07,-0.720001039891649,1.44902694685168e-08,-1.10131376233834e-06,-5.44118477100978e-06,3.91765303512704,-2.13166740328335e-05,pto_damping_loss,0.6,1.5,6,163,13,720000
0.8,7.77982598455664e-07,-0.720001621182671,3.21188152793848e-08,-1.71725898777967e-06,-6.83056255246475e-06,4.91800503777463,-3.35927410438564e-05,pto_damping_loss,0.6,1.5,6,163,13,720000
0.9,1.55980042337758e-06,-0.720002313856973,6.34279915882715e-08,-2.45128043216941e-06,-7.74425598045001e-06,5.57586430592399,-4.31809204973296e-05,pto_damping_loss,0.6,1.5,6,163,13,720000
1,2.86862194178153e-06,-0.720003055749562,1.14709924637962e-07,-3.23763014475841e-06,-7.8119646884295e-06,5.62461457566923,-4.39392904511539e-05,pto_damping_loss,0.6,1.5,6,163,13,720000
1.1,4.92723668560891e-06,-0.720003747817859,1.93525425804096e-07,-3.97176309223457e-06,-6.63029044469845e-06,4.77380912018287,-3.16517409943628e-05,pto_damping_loss,0.6,1.5,6,163,13,720000
1.2,8.00554172840795e-06,-0.720004251616885,3.08577915110842e-07,-4.50780337734638e-06,-3.77872485057413e-06,2.72068189241335,-1.02807082773694e-05,pto_damping_loss,0.6,1.5,6,163,13,720000
1.3,1.24191796052683e-05,-0.72000438846791,4.69513426360713e-07,-4.65775887610102e-06,1.16124746651785e-06,-0.836098175892859,-9.70916888515778e-07,pto_damping_loss,0.6,1.5,6,163,13,720000
1.4,1.85254987723781e-05,-0.720003940621783,6.86648402878218e-07,-4.19278599416965e-06,8.58443978377231e-06,-6.18079664431604,-5.3058676608873e-05,pto_damping_loss,0.6,1.5,6,163,13,720000
1.5,2.67166003867791e-05,-0.720002654599977,9.70630376287449e-07,-2.84669655702423e-06,1.88391389266258e-05,-13.5641800271705,-0.000255537471957627,pto_damping_loss,0.6,1.5,6,163,13,720000
1.6,3.74094199351558e-05,-0.720000246736472,1.33204195076873e-06,-3.2173545096988e-07,3.22047902441332e-05,-23.1874489757758,-0.000746746930561402,pto_damping_loss,0.6,1.5,6,163,13,720000
1.7,5.10330088641076e-05,-0.71999641080334,1.78096407057908e-06,3.70349056634694e-06,4.88714748976504e-05,-35.1874619263083,-0.0017196631622436,pto_damping_loss,0.6,1.5,6,163,13,720000
1.8,6.80133917126986e-05,-0.719990827504631,2.32651873437842e-06,9.56415917173988e-06,6.89220445515814e-05,-49.6238720771385,-0.00342017872212252,pto_damping_loss,0.6,1.5,6,163,13,720000
1.9,8.87565502033016e-05,-0.719983175557747,2.97641318629184e-06,1.75977502913023e-05,9.23174859754067e-05,-66.4685899022927,-0.00613621311610997,pto_damping_loss,0.6,1.5,6,163,13,720000
2,0.000113630211581299,-0.719973144034228,3.73650693905404e-06,2.81312799385764e-05,0.000118885929674618,-85.5978693657246,-0.0101763822777106,pto_damping_loss,0.6,1.5,6,163,13,720000
2.1,0.000142945188415663,-0.719960445594282,4.61042009366975e-06,4.14676306879838e-05,0.000148315615623208,-106.78724324871,-0.0158382157231377,pto_damping_loss,0.6,1.5,6,163,13,720000
2.2,0.000176937031613477,-0.719944830220616,5.59919693275298e-06,5.78713854273895e-05,0.000180152017717734,-129.709452756768,-0.0233674196311948,pto_damping_loss,0.6,1.5,6,163,13,720000
2.3,0.000215748721867745,-0.719926099041889,6.70103339934029e-06,7.75545843841418e-05,0.000213799185679813,-153.935413689465,-0.0329112660940927,pto_damping_loss,0.6,1.5,6,163,13,720000
2.4,0.000259415044158519,-0.719904117836567,7.91107153359698e-06,0.000100662823486065,0.000248525205539407,-178.938147988372,-0.044470640007651,pto_damping_loss,0.6,1.5,6,163,13,720000
