time_s,surge_m,heave_m,pitch_rad,relDisp_m,relVel_mps,ptoForce_N,ptoPower_W,faultName,severity,Hs,Tp,runID,phaseSeed,Bfault_NsPm
0,8.18908806427497e-23,-0.719999999999999,6.47852441355353e-20,0,0,-8.83785833034838e-25,-0,pto_damping_loss,0.4,1.5,6,189,18,480000
0.1,-6.91243387689587e-11,-0.720000000243068,-3.26534674638169e-12,-2.56813468949347e-10,-1.01242254666823e-08,0.00485962822400737,-4.91999718241033e-11,pto_damping_loss,0.4,1.5,6,189,18,480000
0.2,-1.08894025944245e-09,-0.720000004354599,-5.10951441725961e-11,-4.6094153538432e-09,-9.48994163144714e-08,0.045551719830947,-4.3228316240772e-09,pto_damping_loss,0.4,1.5,6,189,18,480000
0.3,-5.02066144182164e-09,-0.720000023393379,-2.34300689864994e-10,-2.47988395711984e-08,-3.42064578378138e-07,0.164190997621508,-5.61639243748869e-08,pto_damping_loss,0.4,1.5,6,189,18,480000
0.4,-1.30666192910645e-08,-0.720000076165356,-6.068102108873e-10,-8.0867193239359e-08,-8.22698852850007e-07,0.394895449368002,-3.24880033190743e-07,pto_damping_loss,0.4,1.5,6,189,18,480000
0.5,-2.19534049378073e-08,-0.720000186139622,-1.01890538766358e-09,-1.97953898818875e-07,-1.56342464194812e-06,0.750443828135091,-1.17326237330428e-06,pto_damping_loss,0.4,1.5,6,189,18,480000
0.6,-1.90847325619317e-08,-0.720000376552942,-9.13944565833016e-10,-4.01136660003963e-07,-2.53575322408446e-06,1.21716154756054,-3.08642131845829e-06,pto_damping_loss,0.4,1.5,6,189,18,480000
0.7,2.24909298719491e-08,-0.720000665276302,8.60245903760859e-10,-7.09983894187644e-07,-3.65954689415615e-06,1.75658250919494,-6.42829606585336e-06,pto_damping_loss,0.4,1.5,6,189,18,480000
0.8,1.48480362680709e-07,-0.720001060402549,6.18470669676396e-09,-1.1338574542814e-06,-4.81293986861095e-06,2.31021113693325,-1.11189072858551e-05,pto_damping_loss,0.4,1.5,6,189,18,480000
0.9,4.26588765914264e-07,-0.720001556836255,1.77261083128485e-08,-1.66828432170072e-06,-5.84292887707857e-06,2.8046058609977,-1.63871125740473e-05,pto_damping_loss,0.4,1.5,6,189,18,480000
1,9.48341160443663e-07,-0.720002133814216,3.89128259880132e-08,-2.29232449067685e-06,-6.57461304995937e-06,3.15581426398049,-2.07482576432141e-05,pto_damping_loss,0.4,1.5,6,189,18,480000
1.1,1.82936039719536e-06,-0.720002753250778,7.38365249731303e-08,-2.96680848354427e-06,-6.81961092274173e-06,3.27341324291602,-2.23234047060375e-05,pto_damping_loss,0.4,1.5,6,189,18,480000
